type,properties,id,yolo_pred,Confidence,Area_sqm,Perimeter_m,centroid_x,centroid_y,neighbor_mean_area,neighbor_mean_perimeter,neighbor_mean_conf,neighbor_majority_class,spatial_cluster_id
Feature,"{ ""height"": 5.1467218399047852, ""confidence"": 0.99610000848770108 }",1410,3,0.888,262.2664264440775,70.75590398366937,443022.64533804066,4462886.780719256,217.71973958306154,60.3118233910878,0.8875400000000001,3,4
Feature,"{ ""height"": 5.6784405708312988, ""confidence"": 0.98079997301101607 }",1449,3,0.7443,112.89470984086364,44.72280989791099,442470.8558723121,4462684.02327765,233.78047464710752,67.54345669507714,0.8943999999999999,3,1
Feature,"{ ""height"": 6.5822510719299316, ""confidence"": 0.96840000152587813 }",1454,3,0.8469,119.5588744914958,46.42059176674892,440713.83914905257,4462875.203233507,183.27095198539368,56.12786283141479,0.76726,3,1
Feature,"{ ""height"": 6.2312626838684082, ""confidence"": 0.96060001850128107 }",1457,3,0.829,282.829394101136,76.20001847069354,442928.25214849773,4463370.935651001,240.7839994424972,65.19430489965939,0.91198,3,4
Feature,"{ ""height"": 4.0411639213562012, ""confidence"": 1.0 }",1474,3,0.7764,72.87787064949865,34.2743189249971,441339.0960074198,4462676.266110294,128.69517818721926,47.76676677246375,0.7823399999999999,3,1
Feature,"{ ""height"": 4.2028536796569824, ""confidence"": 0.99409997463226307 }",1504,3,0.9114,217.64190070635,62.06427295058262,441299.6418357257,4463205.123471907,260.3641409548946,72.75328473934785,0.8698599999999999,3,1
Feature,"{ ""height"": 5.6490182876586914, ""confidence"": 0.98869997262954712 }",1540,3,0.8864,174.0260395995305,56.17771601123264,443912.4153309287,4462867.221320291,450.6713040934058,98.75083481193197,0.88838,3,4
Feature,"{ ""height"": 4.1334238052368164, ""confidence"": 0.9800999760627741 }",1584,3,0.9144,343.23668912933374,84.36036224723921,441251.4811215528,4463206.41446471,234.75135915229416,67.51082342844674,0.8669399999999999,3,0
Feature,"{ ""height"": 3.5461978912353511, ""confidence"": 0.98170000314712502 }",1596,3,0.6637,189.76054219785948,56.62462805551611,441711.79319072934,4463394.9255112475,278.42469702000835,75.30841010524514,0.87812,3,1
Feature,"{ ""height"": 5.2667155265808097, ""confidence"": 0.99629998207092207 }",1606,3,0.8763,211.2000901193347,67.3511214940471,442748.66894013464,4463127.770796796,230.9410800880866,65.84548165419612,0.8973799999999998,3,4
Feature,"{ ""height"": 5.004910945892334, ""confidence"": 0.97990000247955311 }",1619,3,0.8887,231.7783531986959,63.49170011997597,441492.8705928342,4463488.234433384,355.07648427299966,88.55306116054217,0.8240399999999999,3,0
Feature,"{ ""height"": 5.1471772193908691, ""confidence"": 0.97839999198913508 }",1644,3,0.8856,179.58811989016382,57.65950297197309,440597.02214185824,4463831.512962132,173.90727437559886,56.23247202974572,0.74382,3,2
Feature,"{ ""height"": 4.3799080848693848, ""confidence"": 0.99260002374649003 }",1659,3,0.7437,146.2065376149062,49.98902186449036,440138.44240331685,4464084.158384045,299.53764993953433,66.00755664928684,0.67962,3,2
Feature,"{ ""height"": 4.0128302574157706, ""confidence"": 0.99750000238418512 }",1719,3,0.8379,266.0906453984111,71.6723913082185,441985.45187800116,4463104.972860694,202.78964155434687,62.58710284334059,0.9047599999999999,3,4
Feature,"{ ""height"": 5.3217148780822754, ""confidence"": 0.97939997911453203 }",1722,3,0.8943,296.75973455313897,82.28180452959295,441327.01632303104,4464011.721228433,251.76531192542066,69.0096307510149,0.7629,3,0
Feature,"{ ""height"": 5.8429045677185059, ""confidence"": 0.98500001430511408 }",1799,3,0.8877,579.1568958556885,116.17073014501612,443890.78838758066,4463186.922936024,369.64513284217423,86.75223198517526,0.88812,3,3
Feature,"{ ""height"": 3.3340756893157959, ""confidence"": 0.9645000100135801 }",1808,3,0.893,93.09571074273197,38.682251937658975,441081.71952606627,4462930.238643073,165.08319683349404,56.16233917823689,0.8401400000000001,3,1
Feature,"{ ""height"": 4.908257007598877, ""confidence"": 0.9890000224113461 }",1845,3,0.865,169.39948984438513,54.82215113648385,440342.8762195151,4463634.09617443,475.13659159347407,86.04362010035723,0.74834,3,2
Feature,"{ ""height"": 4.6055445671081543, ""confidence"": 0.92180001735687211 }",1865,3,0.8763,285.56914718771804,81.43747551040545,442564.94674933964,4463016.14613095,220.97343560358453,64.17414408196849,0.9015599999999999,3,4
Feature,"{ ""height"": 3.4886362552642822, ""confidence"": 0.99430000782012906 }",1888,3,0.9074,191.15163436218555,58.25442529734656,441867.5684070542,4463106.218524656,233.92367055575778,68.5097404908366,0.8869999999999999,3,1
Feature,"{ ""height"": 6.0661988258361816, ""confidence"": 0.98420000076293912 }",1910,3,0.8585,169.6588684558504,54.43172928444189,441783.92721670825,4462715.894568797,223.50913194342894,65.02230521642363,0.86294,3,1
Feature,"{ ""height"": 4.8395533561706543, ""confidence"": 0.95679998397827104 }",1919,3,0.929,175.95771594435766,56.22343435100019,440656.98507202254,4463985.274385932,177.51931444263624,55.905832343348735,0.87482,3,2
Feature,"{ ""height"": 3.2084705829620361, ""confidence"": 0.97359997034072809 }",1943,3,0.8883,109.88011437194324,43.02191055155907,440949.305797971,4463634.483257237,187.0288275139984,58.00312681277887,0.89918,3,2
Feature,"{ ""height"": 5.2234716415405273, ""confidence"": 0.90030002593994107 }",1951,3,0.742,336.38033130644465,95.80872815387188,441761.6651569835,4463595.056475943,334.15608865144986,82.089655553763,0.8533799999999999,3,0
Feature,"{ ""height"": 3.9040558338165279, ""confidence"": 0.9756000041961671 }",2005,3,0.8962,118.65301656691904,45.05292540107608,440687.79573589057,4463448.304506712,191.37130606274422,60.05553158519156,0.8385,3,2
Feature,"{ ""height"": 5.3692464828491211, ""confidence"": 0.97320002317428511 }",2008,3,0.9004,254.25475350906845,71.32332235105697,443961.5777511627,4462958.090875475,434.62556131149825,95.72171354396708,0.8855799999999998,3,4
Feature,"{ ""height"": 3.0590026378631592, ""confidence"": 0.98439997434616011 }",2017,3,0.9138,135.8863536768798,49.60443051251576,440937.99063489976,4464125.718233526,193.38530869927436,60.53994238343432,0.7632,3,2
Feature,"{ ""height"": 3.9733231067657471, ""confidence"": 0.99470001459121704 }",2027,3,0.9175,203.76914684869445,63.99637778978428,441557.2606769617,4463037.024116615,222.1243765188962,65.27727941930243,0.8993,3,1
Feature,"{ ""height"": 3.6363637447357169, ""confidence"": 0.86900001764297408 }",2047,3,0.8957,7.399074035173328,10.920273134232351,443080.2133123237,4462694.450410786,281.3810249137226,72.92474860756693,0.89262,3,1
Feature,"{ ""height"": 5.1909937858581543, ""confidence"": 0.97810000181198109 }",2048,3,0.911,400.2710211457916,89.91760318937429,443076.72606972983,4462766.863898368,202.80663549159894,57.12528259653853,0.88956,3,4
Feature,"{ ""height"": 4.3277420997619629, ""confidence"": 0.99489998817443803 }",2056,3,0.9238,194.09082629029052,61.42437225527511,440825.9459922793,4463181.596952396,233.0719745069886,66.25115394652262,0.70732,3,1
Feature,"{ ""height"": 4.7137823104858398, ""confidence"": 0.98729997873306208 }",2094,3,0.9155,263.952176322797,66.77146377823145,440417.23383196164,4463928.370737776,205.34124623080297,61.10142299700518,0.7381,3,2
