Source_File,Class_ID,Class_Name,Confidence,Normalized_X_Center,Normalized_Y_Center,Normalized_Width,Normalized_Height
1619.png,3,Residential,0.6745,0.475628,0.063459,0.327825,0.126176
1644.png,3,Residential,0.8714,0.565725,0.49308,0.303446,0.477514
1644.png,3,Residential,0.806,0.490076,0.074959,0.355771,0.149618
1644.png,3,Residential,0.157,0.620059,0.903399,0.258228,0.193203
1659.png,3,Residential,0.9238,0.498764,0.485064,0.374645,0.418641
1659.png,3,Residential,0.8822,0.471749,0.878423,0.465694,0.242851
1659.png,3,Residential,0.8668,0.525418,0.101668,0.330304,0.203017
169.png,3,Residential,0.8889,0.416469,0.880219,0.304507,0.237576
169.png,3,Residential,0.8804,0.484836,0.468827,0.387744,0.401249
169.png,3,Residential,0.6963,0.393512,0.110397,0.416573,0.217606
1719.png,3,Residential,0.8527,0.497391,0.458729,0.325659,0.450297
1719.png,3,Residential,0.7801,0.510137,0.091561,0.332971,0.183122
1719.png,3,Residential,0.4173,0.480858,0.864451,0.350392,0.271099
1722.png,3,Residential,0.9066,0.516315,0.483005,0.388193,0.467854
1722.png,3,Residential,0.7237,0.072316,0.573237,0.137092,0.393839
1722.png,3,Residential,0.2822,0.190878,0.068543,0.381755,0.137042
1722.png,3,Residential,0.269,0.486236,0.880071,0.2838,0.197025
176.png,3,Residential,0.9399,0.482895,0.478679,0.412237,0.481799
176.png,3,Residential,0.8552,0.10048,0.931508,0.200961,0.135726
176.png,3,Residential,0.791,0.527,0.932947,0.397941,0.134106
1799.png,3,Residential,0.7517,0.082769,0.804482,0.165516,0.38853
1799.png,3,Residential,0.6002,0.140964,0.121144,0.279366,0.242288
1799.png,3,Residential,0.5367,0.655898,0.728424,0.688203,0.532972
1799.png,3,Residential,0.2946,0.566818,0.697649,0.500064,0.595223
1808.png,3,Residential,0.8887,0.482729,0.495476,0.433356,0.47969
1808.png,3,Residential,0.6444,0.472363,0.047996,0.427005,0.095992
1808.png,3,Residential,0.4813,0.397556,0.906676,0.303075,0.186445
1845.png,3,Residential,0.927,0.515747,0.49239,0.45605,0.434547
1845.png,3,Residential,0.8716,0.899763,0.578853,0.200474,0.283439
1845.png,3,Residential,0.7593,0.057321,0.399105,0.114016,0.556659
1865.png,3,Residential,0.9047,0.47765,0.473477,0.464577,0.445781
1865.png,3,Residential,0.5394,0.903188,0.458718,0.191323,0.361959
1865.png,3,Residential,0.2337,0.099464,0.889975,0.195655,0.21075
1865.png,3,Residential,0.141,0.184641,0.890048,0.369282,0.215388
1888.png,3,Residential,0.9077,0.495726,0.478304,0.418014,0.440188
1888.png,3,Residential,0.501,0.055005,0.471158,0.11001,0.435663
1888.png,3,Residential,0.2325,0.499668,0.046965,0.272543,0.093929
1888.png,3,Residential,0.1094,0.428969,0.047143,0.42776,0.094287
1893.png,3,Residential,0.8507,0.487913,0.506705,0.560094,0.598375
1893.png,3,Residential,0.5316,0.903215,0.50754,0.189249,0.562807
1893.png,3,Residential,0.2313,0.898962,0.393636,0.196261,0.324774
1910.png,3,Residential,0.9038,0.472247,0.488472,0.560372,0.508771
1910.png,3,Residential,0.815,0.889674,0.087094,0.220489,0.174188
1910.png,3,Residential,0.3162,0.142986,0.114081,0.277412,0.228163
1910.png,3,Residential,0.258,0.145627,0.080722,0.273121,0.161445
1919.png,3,Residential,0.9381,0.474648,0.472905,0.491637,0.447388
1919.png,3,Residential,0.9176,0.856082,0.692393,0.287835,0.600199
1919.png,3,Residential,0.7899,0.109204,0.288582,0.218037,0.365842
194.png,3,Residential,0.9163,0.240034,0.805596,0.480068,0.369842
194.png,3,Residential,0.906,0.779118,0.811304,0.440338,0.367519
194.png,3,Residential,0.8773,0.512667,0.48677,0.339349,0.265397
1943.png,3,Residential,0.9233,0.805298,0.831696,0.37017,0.336608
1943.png,3,Residential,0.8962,0.497854,0.489592,0.448757,0.467694
1943.png,3,Residential,0.1054,0.767726,0.041938,0.464548,0.083876
1970.png,3,Residential,0.9148,0.462588,0.48269,0.291619,0.414297
1970.png,3,Residential,0.8608,0.483719,0.090917,0.396727,0.181835
1970.png,3,Residential,0.7532,0.849084,0.955406,0.291315,0.088563
1970.png,3,Residential,0.5543,0.475655,0.937733,0.33123,0.124534
2005.png,2,Commercial,0.9482,0.489259,0.495572,0.360311,0.443861
2005.png,2,Commercial,0.6064,0.227235,0.191411,0.266025,0.382822
2005.png,2,Commercial,0.1823,0.072919,0.179277,0.142477,0.355876
2008.png,3,Residential,0.8466,0.471606,0.498188,0.419229,0.351134
2017.png,3,Residential,0.8539,0.512294,0.490257,0.350589,0.515869
2017.png,3,Residential,0.6934,0.534643,0.922203,0.449657,0.155593
2017.png,3,Residential,0.2655,0.963935,0.636512,0.072129,0.237937
2017.png,3,Residential,0.2506,0.508242,0.067975,0.380765,0.135949
2017.png,3,Residential,0.1538,0.589769,0.067402,0.549778,0.134804
2027.png,3,Residential,0.9183,0.490032,0.483724,0.446464,0.311278
2027.png,3,Residential,0.7027,0.078692,0.464186,0.157058,0.320745
2041.png,3,Residential,0.9217,0.488168,0.49756,0.353002,0.45308
2041.png,3,Residential,0.8301,0.534362,0.089646,0.368919,0.179107
2041.png,3,Residential,0.7779,0.520679,0.891423,0.32725,0.217154
2047.png,3,Residential,0.8955,0.499343,0.492328,0.49434,0.32182
2048.png,3,Residential,0.9212,0.516135,0.505744,0.47035,0.486757
2048.png,3,Residential,0.6453,0.565905,0.917227,0.283192,0.165546
2048.png,3,Residential,0.6064,0.50218,0.061574,0.405492,0.122245
2048.png,3,Residential,0.152,0.416164,0.067803,0.598135,0.134276
2049.png,3,Residential,0.9343,0.463255,0.485368,0.393265,0.480301
2049.png,3,Residential,0.8727,0.475006,0.902797,0.307498,0.194406
2049.png,3,Residential,0.8624,0.495502,0.098237,0.354477,0.195385
2056.png,3,Residential,0.9194,0.532175,0.476923,0.313716,0.481641
2056.png,3,Residential,0.7452,0.392936,0.905368,0.506676,0.188951
2056.png,3,Residential,0.5561,0.059588,0.903996,0.116739,0.187267
2056.png,3,Residential,0.4665,0.486426,0.070172,0.357869,0.140343
2094.png,3,Residential,0.8241,0.50007,0.463066,0.44271,0.384344
2135.png,3,Residential,0.8772,0.495978,0.487054,0.426005,0.377321
2135.png,3,Residential,0.8507,0.904477,0.637229,0.18946,0.536761
2170.png,3,Residential,0.2944,0.745448,0.162537,0.499223,0.323168
2170.png,3,Residential,0.2334,0.474087,0.542439,0.729682,0.635816
2170.png,3,Residential,0.2309,0.359578,0.57368,0.464368,0.709337
2187.png,3,Residential,0.9078,0.480365,0.363403,0.505711,0.414889
2187.png,3,Residential,0.7985,0.109533,0.931635,0.219065,0.13673
2187.png,3,Residential,0.6764,0.695564,0.050342,0.341711,0.099691
2187.png,3,Residential,0.3229,0.452445,0.77063,0.407958,0.395902
2187.png,2,Commercial,0.2397,0.453548,0.768411,0.417569,0.398035
2226.png,3,Residential,0.8916,0.480195,0.466544,0.470956,0.441804
2226.png,3,Residential,0.862,0.095247,0.511967,0.184358,0.519501
2226.png,3,Residential,0.5656,0.947771,0.838708,0.101297,0.322585
2226.png,3,Residential,0.356,0.920157,0.835968,0.155545,0.328064
2226.png,3,Residential,0.2553,0.919898,0.287241,0.152159,0.216291
225.png,3,Residential,0.889,0.436135,0.110102,0.308798,0.220204
225.png,3,Residential,0.8741,0.494392,0.472451,0.341134,0.449532
2273.png,3,Residential,0.9158,0.447155,0.494935,0.427344,0.421954
2273.png,3,Residential,0.8751,0.639027,0.903962,0.34233,0.192076
2273.png,3,Residential,0.2823,0.470886,0.064996,0.310623,0.129605
2273.png,3,Residential,0.1654,0.497065,0.048807,0.376272,0.097614
2273.png,3,Residential,0.141,0.900002,0.041846,0.191499,0.083292
243.png,3,Residential,0.8728,0.452723,0.230701,0.477082,0.454732
243.png,3,Residential,0.8621,0.361044,0.855403,0.607624,0.279023
243.png,3,Residential,0.1458,0.021584,0.319523,0.043169,0.28103
252.png,3,Residential,0.8952,0.439576,0.89562,0.373043,0.208617
252.png,3,Residential,0.8921,0.474618,0.49521,0.359683,0.494893
252.png,3,Residential,0.7734,0.529775,0.080076,0.383784,0.160151
263.png,3,Residential,0.8964,0.819822,0.833644,0.359325,0.305403
263.png,3,Residential,0.8926,0.476246,0.467864,0.439047,0.41897
263.png,3,Residential,0.8882,0.148885,0.168892,0.294662,0.337784
269.png,3,Residential,0.856,0.474404,0.890943,0.523352,0.208113
269.png,0,Apartment,0.6343,0.462307,0.474949,0.607233,0.428269
301.png,3,Residential,0.8882,0.472033,0.537841,0.522847,0.536283
301.png,3,Residential,0.8628,0.178566,0.884441,0.355309,0.228845
301.png,3,Residential,0.7933,0.62886,0.13552,0.503355,0.271041
303.png,3,Residential,0.8139,0.851481,0.54559,0.296019,0.423498
303.png,3,Residential,0.5392,0.143505,0.853534,0.283292,0.292932
320.png,3,Residential,0.8832,0.459371,0.498666,0.473144,0.430467
320.png,3,Residential,0.6116,0.087851,0.386629,0.175702,0.280845
323.png,3,Residential,0.8779,0.521109,0.518664,0.295164,0.558505
323.png,3,Residential,0.7844,0.147475,0.927052,0.292043,0.145014
323.png,3,Residential,0.6157,0.586558,0.519016,0.419671,0.554654
323.png,3,Residential,0.2908,0.75917,0.077019,0.481596,0.153466
334.png,3,Residential,0.8932,0.494293,0.483277,0.498194,0.404138
334.png,3,Residential,0.8827,0.893077,0.821617,0.213846,0.335991
334.png,3,Residential,0.7415,0.047887,0.569148,0.09543,0.550163
378.png,3,Residential,0.8591,0.676504,0.595795,0.565745,0.702696
378.png,3,Residential,0.4328,0.619597,0.052231,0.533403,0.104463
378.png,3,Residential,0.358,0.708607,0.057553,0.564394,0.114361
409.png,3,Residential,0.5692,0.485681,0.480671,0.288092,0.393826
409.png,3,Residential,0.2567,0.399764,0.102124,0.494016,0.204248
47.png,3,Residential,0.8523,0.078361,0.727211,0.156722,0.545577
47.png,3,Residential,0.7767,0.526261,0.480899,0.412274,0.317651
472.png,3,Residential,0.8031,0.45985,0.497893,0.463627,0.440356
472.png,3,Residential,0.616,0.04047,0.501559,0.080939,0.368572
472.png,3,Residential,0.5895,0.910369,0.457013,0.178674,0.389338
476.png,3,Residential,0.8754,0.454833,0.80126,0.653568,0.39748
476.png,3,Residential,0.7541,0.889018,0.283722,0.221964,0.564572
476.png,3,Residential,0.497,0.116395,0.451981,0.23279,0.499929
476.png,3,Residential,0.1147,0.486479,0.504703,0.361189,0.370778
479.png,3,Residential,0.8961,0.502759,0.490915,0.326406,0.450703
479.png,3,Residential,0.7042,0.467868,0.898644,0.45735,0.201538
479.png,3,Residential,0.6189,0.599764,0.091846,0.455499,0.179075
574.png,3,Residential,0.894,0.492004,0.449315,0.513239,0.353699
574.png,3,Residential,0.8034,0.626866,0.914929,0.259437,0.167743
582.png,3,Residential,0.9173,0.492824,0.476748,0.467891,0.403339
582.png,3,Residential,0.7958,0.91874,0.400912,0.162519,0.532124
582.png,3,Residential,0.6478,0.110818,0.443454,0.221637,0.368144
603.png,3,Residential,0.881,0.497325,0.405333,0.43179,0.321043
621.png,3,Residential,0.9024,0.459396,0.505899,0.48467,0.526461
621.png,3,Residential,0.786,0.4417,0.924958,0.529008,0.150084
621.png,3,Residential,0.6047,0.535714,0.083885,0.422404,0.167769
63.png,3,Residential,0.9079,0.438515,0.490582,0.403961,0.51684
63.png,3,Residential,0.8632,0.526614,0.910736,0.45596,0.178245
647.png,3,Residential,0.8907,0.480331,0.485227,0.606341,0.50941
647.png,3,Residential,0.808,0.908638,0.402032,0.181439,0.271133
647.png,3,Residential,0.7398,0.072434,0.332509,0.144869,0.224273
648.png,3,Residential,0.9095,0.482963,0.488772,0.403186,0.481576
648.png,3,Residential,0.761,0.470434,0.079882,0.281803,0.159702
648.png,3,Residential,0.2828,0.910631,0.470653,0.17633,0.23384
673.png,3,Residential,0.7439,0.476923,0.541952,0.36869,0.48155
673.png,3,Residential,0.2651,0.092114,0.488146,0.173362,0.307449
69.png,3,Residential,0.9047,0.518205,0.466582,0.473295,0.402148
69.png,3,Residential,0.8805,0.116848,0.400126,0.233697,0.292877
705.png,3,Residential,0.8589,0.513284,0.498882,0.366756,0.471515
705.png,3,Residential,0.8089,0.498632,0.923077,0.33234,0.153846
705.png,3,Residential,0.3884,0.502184,0.101494,0.360606,0.202008
71.png,3,Residential,0.8826,0.48214,0.487539,0.361603,0.450558
71.png,3,Residential,0.1521,0.546473,0.107978,0.391001,0.215841
734.png,3,Residential,0.3456,0.582792,0.499001,0.834415,0.456565
734.png,3,Residential,0.2816,0.487141,0.489919,0.614646,0.439092
76.png,3,Residential,0.919,0.484151,0.462587,0.371929,0.508045
801.png,0,Apartment,0.7281,0.498902,0.505888,0.651936,0.424953
801.png,1,Church,0.4462,0.517066,0.500533,0.651586,0.429868
845.png,3,Residential,0.8714,0.155526,0.85862,0.309429,0.277486
845.png,3,Residential,0.7874,0.536337,0.863495,0.285185,0.26999
845.png,3,Residential,0.78,0.517282,0.495473,0.467284,0.450016
845.png,3,Residential,0.2977,0.940322,0.763274,0.119357,0.425266
845.png,3,Residential,0.1448,0.566212,0.100417,0.324615,0.19878
855.png,3,Residential,0.8825,0.426492,0.472252,0.420176,0.519429
855.png,3,Residential,0.194,0.416836,0.079066,0.367055,0.15791
915.png,3,Residential,0.9172,0.486708,0.486614,0.367253,0.429738
936.png,3,Residential,0.8756,0.501864,0.485762,0.407966,0.419048
936.png,3,Residential,0.8415,0.686468,0.174723,0.396229,0.349446
936.png,3,Residential,0.8261,0.254698,0.861857,0.404369,0.275201
947.png,3,Residential,0.9127,0.506597,0.478847,0.422578,0.489449
947.png,3,Residential,0.3995,0.546614,0.932062,0.450712,0.135619
951.png,3,Residential,0.8008,0.487292,0.506045,0.394212,0.490349
951.png,3,Residential,0.6749,0.506466,0.917953,0.360671,0.164037
951.png,3,Residential,0.5383,0.390944,0.102249,0.347361,0.204498
963.png,3,Residential,0.9052,0.163295,0.603549,0.326462,0.463741
963.png,3,Residential,0.3694,0.83501,0.620578,0.329981,0.758845
978.png,3,Residential,0.9037,0.586136,0.897182,0.584638,0.205635
978.png,3,Residential,0.9012,0.510008,0.492372,0.327646,0.456347
978.png,3,Residential,0.8771,0.484217,0.108892,0.424425,0.21748
981.png,3,Residential,0.9185,0.485069,0.498522,0.460325,0.566486
