epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
87,137.809,1.41779,1.3473,1.86615,0.78929,0.4197,0.48801,0.31199,1.3194,1.13913,1.95048,0.000874524,0.000874524,0.000874524
88,139.3,1.3884,1.30612,1.85417,0.85335,0.4292,0.69699,0.48668,1.28761,0.96604,1.92611,0.000871774,0.000871774,0.000871774
89,140.771,1.41868,1.27814,1.8247,0.85449,0.40585,0.47771,0.31704,1.24843,1.01975,1.86359,0.000869024,0.000869024,0.000869024
90,142.252,1.38995,1.30611,1.85545,0.64413,0.57295,0.57461,0.39292,1.2646,1.00209,1.91534,0.000866274,0.000866274,0.000866274
91,143.728,1.40221,1.35255,1.83902,0.81814,0.4241,0.53947,0.35884,1.33087,1.05077,1.96524,0.000863525,0.000863525,0.000863525
92,145.25,1.38069,1.26359,1.83157,0.80792,0.4228,0.5716,0.3907,1.20356,0.98952,1.82907,0.000860775,0.000860775,0.000860775
93,146.735,1.36649,1.27146,1.81219,0.80824,0.459,0.6912,0.5054,1.24095,0.98071,1.83909,0.000858025,0.000858025,0.000858025
94,148.355,1.37013,1.31302,1.80899,0.85665,0.43289,0.72758,0.5182,1.22518,1.0331,1.84821,0.000855276,0.000855276,0.000855276
95,149.888,1.3846,1.27003,1.81838,0.82037,0.386,0.52784,0.36031,1.27973,1.10406,1.8811,0.000852526,0.000852526,0.000852526
96,151.367,1.38101,1.2923,1.8116,0.7803,0.32727,0.4335,0.287,1.29755,1.24379,1.92344,0.000849776,0.000849776,0.000849776
97,152.841,1.36795,1.30325,1.81074,0.86558,0.40541,0.74233,0.53733,1.23707,0.99348,1.86038,0.000847026,0.000847026,0.000847026
98,154.32,1.36529,1.25014,1.80867,0.70013,0.54784,0.56179,0.39691,1.22113,0.94634,1.84332,0.000844277,0.000844277,0.000844277
99,155.815,1.38401,1.24164,1.82828,0.85729,0.43913,0.56004,0.39326,1.20118,0.92771,1.83358,0.000841527,0.000841527,0.000841527
100,157.297,1.38276,1.24707,1.81581,0.88073,0.43658,0.73818,0.51596,1.2766,0.98513,1.90617,0.000838777,0.000838777,0.000838777
101,158.753,1.3957,1.25519,1.84052,0.83013,0.38672,0.51779,0.34036,1.26804,1.07599,1.89505,0.000836027,0.000836027,0.000836027
102,160.295,1.34745,1.2468,1.79312,0.84885,0.45534,0.53484,0.36389,1.20546,0.94675,1.82163,0.000833278,0.000833278,0.000833278
103,161.779,1.30562,1.17464,1.75871,0.7304,0.56631,0.77924,0.5729,1.24417,0.93065,1.85482,0.000830528,0.000830528,0.000830528
104,163.275,1.32929,1.2527,1.7899,0.87041,0.47059,0.69222,0.50502,1.17956,0.89936,1.80007,0.000827778,0.000827778,0.000827778
105,164.749,1.35929,1.21984,1.79805,0.57187,0.58737,0.73567,0.54501,1.20614,0.95689,1.82189,0.000825029,0.000825029,0.000825029
106,166.248,1.33164,1.19649,1.78881,0.40599,0.82799,0.6494,0.4523,1.14744,0.88416,1.77173,0.000822279,0.000822279,0.000822279
