Source_File,Class_ID,Class_Name,Confidence,Normalized_X_Center,Normalized_Y_Center,Normalized_Width,Normalized_Height
1919.png,3,Residential,0.7629,0.463093,0.519675,0.367462,0.529175
1919.png,3,Residential,0.7224,0.479239,0.107337,0.375261,0.214673
1919.png,3,Residential,0.7162,0.547854,0.894435,0.529767,0.211131
1919.png,3,Residential,0.2097,0.47344,0.620955,0.398565,0.746057
194.png,3,Residential,0.8379,0.24883,0.814101,0.49766,0.371798
194.png,3,Residential,0.5484,0.596653,0.160001,0.781312,0.319313
194.png,3,Residential,0.1552,0.504572,0.137158,0.705724,0.274316
1943.png,3,Residential,0.8462,0.477528,0.489711,0.496647,0.383342
1943.png,3,Residential,0.6428,0.093115,0.582504,0.185141,0.552393
1943.png,3,Residential,0.5207,0.894631,0.643517,0.210739,0.440585
1951.png,3,Residential,0.7756,0.502345,0.489563,0.458904,0.36393
1951.png,3,Residential,0.7011,0.933405,0.441253,0.130854,0.505049
1970.png,3,Residential,0.7968,0.487124,0.521708,0.355984,0.500171
1970.png,3,Residential,0.6625,0.445577,0.091076,0.561656,0.182152
2005.png,3,Residential,0.8633,0.407394,0.881655,0.535987,0.235185
2005.png,3,Residential,0.8273,0.482657,0.486894,0.448745,0.477252
2008.png,3,Residential,0.3187,0.507211,0.521908,0.470148,0.48539
2008.png,3,Residential,0.2929,0.089645,0.578294,0.179289,0.281813
2017.png,3,Residential,0.6685,0.903111,0.886161,0.191454,0.227677
2017.png,2,Commercial,0.3942,0.411563,0.846028,0.823126,0.307945
2017.png,3,Residential,0.3752,0.496546,0.481255,0.420245,0.472156
2017.png,3,Residential,0.371,0.861868,0.896382,0.26685,0.207237
2017.png,3,Residential,0.259,0.217034,0.843675,0.434067,0.308822
2017.png,0,Apartment,0.212,0.895241,0.674709,0.208423,0.470898
2017.png,2,Commercial,0.1425,0.607311,0.846205,0.763485,0.30116
2017.png,2,Commercial,0.1257,0.216163,0.837798,0.432326,0.309502
2027.png,3,Residential,0.8627,0.60445,0.905526,0.515735,0.188947
2027.png,3,Residential,0.5997,0.52791,0.484759,0.49552,0.528518
2027.png,3,Residential,0.5974,0.091486,0.471136,0.182972,0.443303
2027.png,1,Church,0.4077,0.088538,0.465937,0.177075,0.476211
2027.png,3,Residential,0.247,0.097382,0.851976,0.194763,0.295125
2027.png,3,Residential,0.127,0.460883,0.035506,0.633618,0.071013
2041.png,3,Residential,0.1765,0.511703,0.542441,0.52929,0.364237
2047.png,3,Residential,0.8212,0.698337,0.504727,0.596148,0.422517
2047.png,3,Residential,0.5833,0.183235,0.554458,0.36438,0.387542
2048.png,3,Residential,0.8786,0.480626,0.489813,0.361592,0.457831
2048.png,3,Residential,0.7029,0.53563,0.896958,0.337663,0.206083
2048.png,3,Residential,0.291,0.434755,0.093519,0.458177,0.187038
2049.png,3,Residential,0.6236,0.545962,0.65141,0.580003,0.697179
2049.png,3,Residential,0.5577,0.423588,0.714032,0.847176,0.571936
2056.png,3,Residential,0.8986,0.48828,0.480935,0.352234,0.524639
2056.png,3,Residential,0.4609,0.497832,0.09894,0.345422,0.19749
2056.png,3,Residential,0.2003,0.488261,0.88814,0.318356,0.22372
2056.png,2,Commercial,0.167,0.486886,0.889139,0.322295,0.221722
2094.png,3,Residential,0.9209,0.420488,0.504428,0.547665,0.464243
2094.png,3,Residential,0.2808,0.470553,0.96558,0.337829,0.068597
2094.png,3,Residential,0.1262,0.42829,0.961421,0.574084,0.074896
2135.png,3,Residential,0.9165,0.493781,0.548855,0.444237,0.566908
2135.png,3,Residential,0.623,0.100648,0.582797,0.201296,0.568271
2135.png,3,Residential,0.2729,0.890439,0.820244,0.217495,0.359512
2187.png,3,Residential,0.8914,0.30284,0.76152,0.60568,0.474093
2187.png,3,Residential,0.4119,0.767849,0.684176,0.457456,0.598125
2187.png,3,Residential,0.1397,0.419837,0.764149,0.37809,0.471702
2226.png,3,Residential,0.7253,0.506124,0.493404,0.430294,0.499888
2226.png,3,Residential,0.5487,0.107539,0.522691,0.213183,0.490854
2226.png,3,Residential,0.5061,0.107431,0.863013,0.214253,0.272885
2226.png,3,Residential,0.4168,0.370644,0.522141,0.741288,0.625259
2226.png,3,Residential,0.1977,0.130825,0.623189,0.257213,0.749101
2226.png,3,Residential,0.1844,0.872514,0.446402,0.254972,0.315607
2226.png,0,Apartment,0.1294,0.135083,0.627815,0.270165,0.741446
2226.png,3,Residential,0.1119,0.649983,0.973241,0.607479,0.053156
225.png,3,Residential,0.8062,0.777621,0.808985,0.444758,0.38203
