epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,161.489,1.32958,1.24481,1.76459,0.7587,0.36684,0.37435,0.23682,1.27579,1.05549,1.75074,0.000998261,0.000998261,0.000998261
43,165.265,1.35584,1.2632,1.76588,0.76266,0.36419,0.40353,0.25414,1.21786,1.04012,1.6552,0.000995512,0.000995512,0.000995512
44,169.14,1.32702,1.26122,1.74363,0.73448,0.34978,0.36786,0.23733,1.2285,1.00731,1.67528,0.000992762,0.000992762,0.000992762
45,173.176,1.36212,1.31986,1.75481,0.78515,0.35801,0.39141,0.25222,1.20608,0.99411,1.63068,0.000990012,0.000990012,0.000990012
46,176.924,1.31101,1.26213,1.72269,0.73842,0.36194,0.38404,0.24531,1.2129,1.02039,1.64593,0.000987262,0.000987262,0.000987262
47,180.66,1.28968,1.24327,1.72914,0.77483,0.36829,0.3978,0.26038,1.20879,0.997,1.63837,0.000984513,0.000984513,0.000984513
48,184.394,1.32466,1.40504,1.73068,0.77349,0.36121,0.41243,0.26854,1.21196,0.98137,1.65633,0.000981763,0.000981763,0.000981763
49,188.158,1.35666,1.26143,1.75112,0.76493,0.36102,0.3677,0.23569,1.19591,1.02386,1.6384,0.000979013,0.000979013,0.000979013
50,191.887,1.32835,1.27417,1.74203,0.73996,0.38005,0.36938,0.23932,1.18511,1.03641,1.61789,0.000976263,0.000976263,0.000976263
51,195.856,1.31164,1.20817,1.72845,0.73112,0.37419,0.37975,0.24465,1.21304,1.05232,1.66263,0.000973514,0.000973514,0.000973514
52,199.594,1.29529,1.1817,1.70772,0.72222,0.35868,0.35915,0.21979,1.22073,1.04033,1.65452,0.000970764,0.000970764,0.000970764
53,203.295,1.2856,1.19642,1.71342,0.71668,0.39247,0.40185,0.2654,1.18994,0.97961,1.63253,0.000968014,0.000968014,0.000968014
54,207.088,1.29014,1.1964,1.70723,0.74611,0.32482,0.35847,0.23197,1.21703,1.11952,1.61707,0.000965265,0.000965265,0.000965265
55,210.855,1.29733,1.25838,1.71307,0.76511,0.38986,0.42305,0.28467,1.17715,0.96321,1.59974,0.000962515,0.000962515,0.000962515
56,214.583,1.29308,1.22438,1.71039,0.77132,0.37669,0.45327,0.3104,1.16667,0.94383,1.60468,0.000959765,0.000959765,0.000959765
57,218.41,1.26781,1.20332,1.68984,0.78768,0.36385,0.42289,0.2849,1.17057,0.95128,1.59355,0.000957015,0.000957015,0.000957015
58,222.397,1.27072,1.2228,1.6935,0.79851,0.34675,0.41321,0.27089,1.15605,0.98073,1.58653,0.000954266,0.000954266,0.000954266
59,226.13,1.29579,1.20047,1.6969,0.8047,0.36408,0.41058,0.26667,1.1755,0.9613,1.56789,0.000951516,0.000951516,0.000951516
