type,properties,id,yolo_pred,Confidence,annotation_type,Area_sqm,Perimeter_m,centroid_x,centroid_y,neighbor_mean_area,neighbor_mean_perimeter,neighbor_mean_conf,neighbor_majority_class,spatial_cluster_id
Feature,"{ ""height"": 4.2221708297729492, ""confidence"": 0.99119997024536111 }",239,3,0.793,3.0,111.43480290105444,43.89926366903607,439616.1249679714,4464004.440424673,169.92108079383848,55.26073215432039,0.7367999999999999,3,2
Feature,"{ ""height"": 8.4077548980712891, ""confidence"": 0.97049999237060502 }",287,0,0.8594,1.0,546.1797645663773,105.84369233236818,438286.71074335556,4464018.9980302155,280.5062506686231,72.46279971725878,0.65436,3,2
Feature,"{ ""height"": 4.2395577430725098, ""confidence"": 0.98430001735687211 }",301,3,0.7545,3.0,128.08066724166292,51.84139622307989,438917.39439561655,4464094.567373011,140.32417204390254,48.33030058982386,0.85214,3,2
Feature,"{ ""height"": 4.5747818946838379, ""confidence"": 0.99970000982284513 }",310,3,0.9024,3.0,153.33757629316727,51.235131542032605,438823.82061508123,4463880.679960414,182.66019819438446,56.597266585441375,0.7276999999999999,3,2
Feature,"{ ""height"": 5.5475344657897949, ""confidence"": 0.99440002441406206 }",323,3,0.7396,3.0,101.53413980147592,42.74345514308136,439076.33138785826,4463040.468465494,277.4538767461599,71.06657969974246,0.69078,3,1
Feature,"{ ""height"": 4.0366621017456046, ""confidence"": 0.99839997291564908 }",336,3,0.9512,,229.8739073560164,67.32451336649919,438667.3473473264,4463838.903238052,167.5094089652956,53.7698902187527,0.67278,3,2
Feature,"{ ""height"": 1.4151015281677239, ""confidence"": 0.99980002641677812 }",352,2,0.3545,0.0,272.6934126562801,123.9389837267192,438757.4772462606,4463117.4998368565,290.92604280328686,71.46148611392506,0.80238,3,1
Feature,"{ ""height"": 4.9600152969360352, ""confidence"": 0.97180002927780107 }",367,3,0.1561,3.0,266.0563246033166,69.28079747984425,438448.3081983911,4464020.308132171,336.53093866123527,79.77537868776355,0.7950200000000001,0,2
Feature,"{ ""height"": 1.097907900810241, ""confidence"": 0.98360002040863004 }",400,3,0.7885,3.0,62.50818739004039,31.79465450558688,439013.86931313714,4464115.810990084,138.41827128063576,49.617588513279564,0.8569799999999999,3,2
Feature,"{ ""height"": 4.9438700675964347, ""confidence"": 0.96630001068115212 }",422,3,0.8823,3.0,174.99931370966092,56.87689447730901,438863.4913395441,4463301.356495931,224.28693385061442,75.83576626277366,0.79024,3,1
Feature,"{ ""height"": 6.752680778503418, ""confidence"": 0.97450000047683705 }",457,0,0.8294,3.0,453.0427881649696,96.78327551430642,438449.4413096705,4464132.664916021,299.1336459489047,74.2748830808711,0.6603600000000001,3,2
Feature,"{ ""height"": 4.7382779121398935, ""confidence"": 0.98489999771118109 }",468,3,0.1801,3.0,181.99258075449492,58.25245972195755,438776.7957134735,4463916.194033507,179.35123728240154,55.58968739060752,0.8785400000000001,3,2
Feature,"{ ""height"": 3.7300245761871342, ""confidence"": 0.9890999794006341 }",473,3,0.9014,2.0,294.56318588983004,73.05298292470135,439702.82288425264,4462903.49362725,240.4753615239566,69.5696816703241,0.7193200000000001,3,0
Feature,"{ ""height"": 1.054545402526855, ""confidence"": 0.97180002927780107 }",475,3,0.3081,3.0,82.52522481127613,36.34702086197083,439487.13694998354,4463248.569651688,162.4631410567227,51.87368759170861,0.8887,3,0
Feature,"{ ""height"": 2.8914141654968262, ""confidence"": 1.0 }",481,3,0.2473,3.0,80.85855077848149,36.13317646550431,439901.34166717384,4463472.063733526,181.12778633294073,57.93962661459108,0.88064,3,0
Feature,"{ ""height"": 4.9765090942382812, ""confidence"": 0.96990001201629605 }",489,3,0.9195,3.0,189.37851785157196,60.532477055399,439910.7898286344,4463209.439232869,170.48841869353902,56.28314408275296,0.8567199999999999,3,0
Feature,"{ ""height"": 5.171229362487793, ""confidence"": 0.97649997472763006 }",490,3,0.881,3.0,200.25945533021235,59.999908737508335,439214.7094857984,4463758.1275984375,197.41073779473334,61.429699054513875,0.8521599999999999,3,2
