type,properties,id,yolo_pred,Confidence,annotation_type,Area_sqm,Perimeter_m,centroid_x,centroid_y,neighbor_mean_area,neighbor_mean_perimeter,neighbor_mean_conf,neighbor_majority_class,spatial_cluster_id
Feature,"{ ""height"": 2.4592833518981929, ""confidence"": 0.87620002031326205 }",243,3,0.8728,3.0,15.924275385940351,17.750848504376137,442598.7229026007,4459958.991808862,164.0105601639148,55.19885389315051,0.85936,3,3
Feature,"{ ""height"": 3.7657814025878902, ""confidence"": 0.97879999876022306 }",252,3,0.8921,3.0,268.9978690381322,69.76334221122598,441264.32653179014,4460478.688115919,214.82497078581804,64.27719833203476,0.8967600000000001,3,0
Feature,"{ ""height"": 4.9823274612426758, ""confidence"": 0.98860001564025812 }",263,3,0.8926,3.0,190.5610475686745,58.088484225000165,442158.8108697057,4460789.362150343,155.89239967673618,51.38008420027817,0.70746,3,0
Feature,"{ ""height"": 6.4865446090698242, ""confidence"": 0.97860002517700206 }",269,0,0.6343,3.0,459.2177506861505,90.58554671471232,443863.1179633035,4460280.408950865,256.58961233797913,66.71129472208763,0.77268,3,2
Feature,"{ ""height"": 6.3880815505981436, ""confidence"": 0.96770000457763605 }",301,3,0.8882,3.0,384.9907963028039,91.97647141115304,443091.6734764288,4459618.312693661,417.0381188915856,98.14908376677347,0.8565400000000001,3,4
Feature,"{ ""height"": 4.4406652450561523, ""confidence"": 0.99449998140335005 }",320,3,0.8832,3.0,208.82918269877595,72.81287996657454,442595.0453528498,4459893.705583421,126.74438538707633,42.75554381287922,0.8540000000000001,3,1
Feature,"{ ""height"": 4.8652639389038095, ""confidence"": 0.95889997482299805 }",323,3,0.8779,3.0,255.74061923657067,95.31717859012916,443692.4282211895,4460598.949868813,263.81054588080804,67.43751341246757,0.6241000000000001,3,2
Feature,"{ ""height"": 5.457085132598877, ""confidence"": 0.97070002555847112 }",334,3,0.8932,3.0,255.93507765869805,68.3787491013104,442455.4911379836,4459732.909508503,117.32320639509192,43.64236998593204,0.852,3,1
Feature,"{ ""height"": 3.9575595855712891, ""confidence"": 0.9868000149726861 }",378,3,0.8591,3.0,39.06494282271607,27.25687885812961,443332.2396440722,4459621.7924154345,348.7157237898311,84.93591258873462,0.8707600000000001,3,3
Feature,"{ ""height"": 4.0132584571838379, ""confidence"": 0.99949997663497903 }",409,3,0.5692,3.0,101.50831869527096,40.93872396766067,442890.41061208514,4460765.878624282,229.43281777135797,64.22587958510245,0.8792399999999999,3,0
Feature,"{ ""height"": 6.0478515625, ""confidence"": 0.99140000343322709 }",472,3,0.8031,3.0,275.92779715844415,69.34081005133726,443913.41941135837,4460575.784915822,273.3119234663206,72.95621139377984,0.71974,3,4
Feature,"{ ""height"": 2.8581147193908691, ""confidence"": 0.98159998655319203 }",476,3,0.1147,3.0,53.29901943519784,29.202920459215413,442294.17658175604,4460736.227539865,183.34480530343154,57.15719695343512,0.86304,3,0
Feature,"{ ""height"": 4.5534882545471191, ""confidence"": 0.98869997262954712 }",479,3,0.8961,3.0,155.8268872285692,54.86599190707079,441733.4073248131,4459864.032750892,239.00238645053642,67.741940704716,0.8933399999999999,3,1
Feature,"{ ""height"": 3.9677751064300533, ""confidence"": 0.99409997463226307 }",574,3,0.894,3.0,351.9459684666457,82.16896538352131,442697.926474503,4460238.60779605,261.60441609180566,70.2563002641043,0.8861399999999999,3,1
Feature,"{ ""height"": 3.7765228748321529, ""confidence"": 0.99980002641677812 }",582,3,0.9173,3.0,279.6616222082369,72.53603355918663,441760.31307850324,4459959.849729116,199.31874145581838,61.573944418588646,0.89232,3,1
Feature,"{ ""height"": 3.5492830276489262, ""confidence"": 0.98089998960494995 }",603,3,0.881,,227.4077434461059,68.67328585769683,442334.7324541707,4460181.36040233,221.64101347254845,65.61542970663209,0.8971,3,1
Feature,"{ ""height"": 5.3250150680541992, ""confidence"": 0.98379999399185103 }",621,3,0.9024,3.0,339.7957930444579,82.0642070380196,443415.9831426528,4459423.940881925,214.93924968358797,59.52963259803586,0.9011800000000001,3,4
Feature,"{ ""height"": 6.8030672073364258, ""confidence"": 0.95910000801086404 }",647,3,0.8907,2.0,553.8410740312468,129.33614237919107,442840.4119305723,4459891.8423738135,409.93488976178344,100.97473424693327,0.89728,3,2
Feature,"{ ""height"": 4.3750619888305664, ""confidence"": 0.98079997301101607 }",648,3,0.9095,3.0,312.6271076424398,72.77458932005048,442748.1910981013,4460783.996288409,191.94996444302177,59.619100187244655,0.8139800000000001,3,0
Feature,"{ ""height"": 4.3298463821411133, ""confidence"": 0.98919999599456709 }",673,3,0.7439,3.0,158.22441668201503,51.15104108382445,442892.520281741,4460569.89364877,215.76723441459725,64.16478388764236,0.882,3,0
Feature,"{ ""height"": 4.1589226722717276, ""confidence"": 0.97890001535415605 }",705,3,0.8589,3.0,230.6166666339845,66.38453523740927,441617.3940586937,4460830.701892092,304.07347872262903,76.82345483979418,0.744,3,0
Feature,"{ ""height"": 6.0984411239624023, ""confidence"": 0.97600001096725408 }",734,3,0.2816,3.0,305.85634122767345,73.98081593062422,443421.96596294595,4459853.70778157,326.1739766305242,78.78851686523421,0.79894,3,4
Feature,"{ ""height"": 4.8877277374267578, ""confidence"": 0.9689999818801881 }",801,1,0.4462,3.0,670.6517257886628,130.8137836922025,441627.45209786174,4460886.011235627,211.34649567780693,64.39717516253873,0.80334,3,2
Feature,"{ ""height"": 4.6958303451538095, ""confidence"": 0.97450000047683705 }",845,3,0.78,3.0,214.88083239543545,64.11565854133545,441571.8017029662,4460357.75462954,254.28339809084483,68.72977844660852,0.9112200000000001,3,1
Feature,"{ ""height"": 5.7496871948242188, ""confidence"": 0.95499998331069902 }",855,3,0.8825,3.0,290.77664463254825,70.69589685610944,443971.80578046484,4460062.704192262,374.15728574895013,82.98968423115339,0.67436,3,4
Feature,"{ ""height"": 3.703394889831543, ""confidence"": 1.0 }",915,3,0.9172,3.0,173.89082759784793,53.668967025496976,443690.38004178845,4459422.111997051,170.0893908006881,53.628959489037506,0.7574,3,4
Feature,"{ ""height"": 4.974217414855957, ""confidence"": 0.9957000017166131 }",936,3,0.8756,3.0,168.8429470954746,53.832054188908856,442009.886262186,4460785.486050244,181.48438439835363,58.7982140740689,0.85524,3,0
Feature,"{ ""height"": 3.756395578384399, ""confidence"": 0.98780000209808305 }",947,3,0.9127,3.0,271.1352699095918,70.00451800686999,441680.5517442513,4460310.494833451,256.8321815826225,70.0111440850654,0.89118,3,1
Feature,"{ ""height"": 2.9653763771057129, ""confidence"": 0.98919999599456709 }",951,3,0.8008,3.0,240.69906177619345,70.49295817776576,441488.6517765872,4460698.865970024,207.071122196306,61.221037849907,0.9068000000000002,3,0
Feature,"{ ""height"": 2.6621849536895752, ""confidence"": 0.92269998788833607 }",963,3,0.3694,3.0,30.790680274174708,22.210961730270217,443947.75897984015,4460456.973395049,322.3393468431745,82.38218105799325,0.80648,3,3
Feature,"{ ""height"": 3.8307268619537349, ""confidence"": 0.92549997568130404 }",978,3,0.9012,3.0,225.0743030093085,62.29316837288094,441517.93577630824,4460869.011587624,305.18195144756424,77.64172821269986,0.7355400000000001,3,0
Feature,"{ ""height"": 6.4208593368530273, ""confidence"": 0.97680002450942904 }",981,3,0.9185,3.0,494.08218363118783,99.69714842458532,443180.2591174191,4460434.7733264975,323.4455850186515,79.54112736342834,0.71442,3,2
Feature,"{ ""height"": 3.6256344318389893, ""confidence"": 0.99690002202987604 }",1044,3,0.648,3.0,203.6928784741344,64.134773412695,441674.1663817031,4460744.936877891,287.0533778951687,75.4618652064405,0.78162,3,0
Feature,"{ ""height"": 4.7374038696289062, ""confidence"": 0.98339998722076405 }",1065,3,0.8911,2.0,208.62340846688085,57.78877327169527,442958.3637255989,4460191.541859429,344.4807119918497,87.21402547808725,0.88382,3,1
Feature,"{ ""height"": 3.5170257091522212, ""confidence"": 0.9980999827384941 }",1078,3,0.9107,3.0,223.58330958537996,65.60220090403809,442799.97264747473,4460689.935671497,205.72513547855027,59.179647827405304,0.7977000000000001,3,0
Feature,"{ ""height"": 3.9579288959503169, ""confidence"": 0.94169998168945312 }",1115,3,0.9211,3.0,175.99891583633104,55.98107979037384,441565.2268856973,4460166.590109345,242.2025986118515,66.03684736151833,0.8741200000000001,3,1
Feature,"{ ""height"": 0.9985714554786681, ""confidence"": 1.0 }",1149,2,0.2352,3.0,72.49102142322876,35.4783796037745,443803.9887164638,4459485.097092334,190.36935203561194,57.267076973382004,0.8938,3,3
Feature,"{ ""height"": 3.335384607315063, ""confidence"": 0.99690002202987604 }",1173,3,0.7127,3.0,16.818764060151683,17.299663716906746,442576.8289620332,4459890.694372644,165.14646911480116,53.858187062812775,0.8881,3,3
Feature,"{ ""height"": 2.7924652099609371, ""confidence"": 0.97259998321533203 }",1176,3,0.8078,3.0,156.6495684954139,58.68044061194265,441801.8198678552,4460752.076041748,195.2885793875196,61.66763317886787,0.83374,3,0
Feature,"{ ""height"": 5.552703857421875, ""confidence"": 0.97990000247955311 }",1211,3,0.8776,3.0,395.64987771264754,93.46140761865324,442892.7864892901,4460058.03173835,450.51318262026814,106.85214076403422,0.87944,3,2
Feature,"{ ""height"": 5.0959477424621582, ""confidence"": 0.9800999760627741 }",1251,3,0.9154,3.0,260.7383488002808,69.65071818795,443971.4022552415,4460582.062160967,276.3498131379533,72.8942297664573,0.69728,3,4
Feature,"{ ""height"": 3.8744394779205322, ""confidence"": 0.98509997129440308 }",1270,3,0.886,3.0,173.29962666639665,55.58212792796979,442277.6916917488,4460840.281187101,159.34468385719177,51.881355459684244,0.70878,3,0
Feature,"{ ""height"": 6.3941836357116699, ""confidence"": 0.98500001430511408 }",1274,3,0.8017,3.0,360.0722183344264,87.01665174583748,443790.26733066107,4460735.952784307,224.64502492425035,66.00859259218149,0.69404,3,2
Feature,"{ ""height"": 3.7846341133117671, ""confidence"": 0.98150002956390303 }",1283,3,0.7648,3.0,171.13692392104116,55.420562512945594,442183.794956589,4460883.895374115,159.77722440626286,51.91366854268908,0.73302,3,0
Feature,"{ ""height"": 5.6550369262695312, ""confidence"": 0.98489999771118109 }",1290,3,0.9,3.0,408.2888884418319,90.62468932384678,443241.5828511691,4460577.867646502,354.74027953124784,83.3191679466007,0.7502800000000001,3,2
Feature,"{ ""height"": 6.7618308067321777, ""confidence"": 0.96979999542236306 }",1303,3,0.5044,3.0,300.02767915178146,73.52329440122077,443510.21301756514,4460920.817799101,352.55728064119586,90.26075532086989,0.867,3,0
Feature,"{ ""height"": 6.0120701789855957, ""confidence"": 0.94489997625350908 }",1376,3,0.893,3.0,424.7145908244479,101.6580867847712,443650.6431693009,4460121.350353361,419.5162974230781,90.14873896875558,0.64456,3,2
Feature,"{ ""height"": 4.1828145980834961, ""confidence"": 0.97049999237060502 }",1384,3,0.8038,3.0,264.8078996759165,72.15869574471944,442893.6796745502,4460247.95579358,333.24381375004253,84.34004098348242,0.9012800000000001,3,1
Feature,"{ ""height"": 4.172356128692627, ""confidence"": 0.9621999859809871 }",1410,3,0.8101,3.0,154.68783725594457,51.71872293593282,442999.3466807593,4460812.759481932,196.18678455147193,58.43171496422762,0.82398,3,0
Feature,"{ ""height"": 3.977994441986084, ""confidence"": 1.0 }",1449,3,0.8931,3.0,207.0087985572322,61.9299229326505,442160.9027271623,4460153.560739661,220.23669753477407,64.46299333309425,0.88236,3,1
Feature,"{ ""height"": 5.3129024505615234, ""confidence"": 0.98940002918243408 }",1454,3,0.8836,3.0,370.14042365355755,83.23441593321215,443294.6252579409,4459388.7463819515,251.09031730275925,66.95709169612857,0.89914,3,4
Feature,"{ ""height"": 4.1580805778503418, ""confidence"": 0.99510002136230413 }",1457,3,0.914,3.0,219.90185747019652,63.62229122487323,442666.00043363654,4459940.134503977,184.11104970730196,56.785140216795604,0.84734,3,1
Feature,"{ ""height"": 4.7111711502075186, ""confidence"": 0.96950000524520807 }",1474,3,0.9096,3.0,249.36104423005463,75.53326804046847,442455.092149211,4460088.473734113,142.34929306093431,46.56566240809265,0.8586400000000001,3,1
Feature,"{ ""height"": 4.5477638244628906, ""confidence"": 0.98799997568130404 }",1504,3,0.9031,3.0,280.83227045521085,78.4158149050206,443648.10017385526,4459805.650850816,357.42687984668675,82.07473073041558,0.6884600000000001,3,4
Feature,"{ ""height"": 5.2863783836364746, ""confidence"": 0.98350000381469704 }",1540,3,0.7415,3.0,356.9276346220434,94.16978569766304,443113.24458062224,4459717.741209905,440.6380688168127,104.70931701460782,0.88992,3,4
Feature,"{ ""height"": 5.7539486885070801, ""confidence"": 0.8819000124931331 }",1584,0,0.572,3.0,675.2311365047665,122.07801102099263,443467.565532042,4460055.2670779545,288.39836603335254,74.0560043650977,0.63354,3,2
Feature,"{ ""height"": 3.7080047130584712, ""confidence"": 0.98699998855590809 }",1596,3,0.9084,3.0,262.57759031399627,71.28405146067838,442381.1935469268,4460184.4678977905,211.0089028072194,64.27138449966671,0.89666,3,1
Feature,"{ ""height"": 4.3335671424865723, ""confidence"": 0.99299997091293313 }",1606,3,0.848,3.0,221.9405196523089,63.027723247732894,442132.4176463656,4460010.957707299,242.69667245078236,68.38579395920554,0.88214,3,1
Feature,"{ ""height"": 4.5786600112915039, ""confidence"": 0.98059999942779508 }",1619,3,0.9059,3.0,170.88442520326203,55.21590600219722,441302.97593640856,4460394.530449137,241.2039091439075,67.63693606442625,0.8815000000000002,3,0
Feature,"{ ""height"": 3.9858155250549312, ""confidence"": 0.99819999933242809 }",1644,3,0.8714,3.0,197.0995039929366,65.04797594722132,441676.7424399679,4460640.87948171,198.78369890153107,62.55492864031989,0.81518,3,0
Feature,"{ ""height"": 3.7467701435089111, ""confidence"": 0.99940001964569003 }",1659,3,0.9238,3.0,180.2494245648459,56.38259054342677,441577.40447946073,4460653.7982614,223.44903112331517,67.47836407556885,0.8285399999999999,3,0
Feature,"{ ""height"": 3.633526086807251, ""confidence"": 0.99479997158050504 }",1719,3,0.8527,3.0,179.64894739966934,57.94542574692846,442189.37318020995,4460199.301002931,225.70866776628662,65.25989277023864,0.8904400000000001,3,1
Feature,"{ ""height"": 4.0201582908630371, ""confidence"": 0.9824000000953671 }",1722,3,0.9066,3.0,300.51766089637454,75.06440315981193,441813.5817751584,4460179.132437834,268.4018498127255,71.60955607148574,0.9031600000000001,3,1
Feature,"{ ""height"": 4.3957805633544922, ""confidence"": 0.99159997701644909 }",1799,3,0.2946,3.0,61.44213787456091,31.835832365185233,442560.56983240653,4460486.341376153,229.60364171576117,65.30646201998941,0.8907,3,3
Feature,"{ ""height"": 3.7528574466705322, ""confidence"": 0.98530000448226907 }",1808,3,0.8887,3.0,277.52684842588116,75.06385603355236,442934.1616885848,4460661.804730271,157.48294684275947,51.79913958167907,0.7760999999999999,3,0
Feature,"{ ""height"": 4.3843731880187988, ""confidence"": 0.99190002679824807 }",1845,3,0.927,3.0,263.1261501762437,74.63223238439288,441543.9164273111,4460479.921991659,215.1985184119755,63.72692469892456,0.87668,3,0
Feature,"{ ""height"": 5.3034825325012207, ""confidence"": 0.97310000658035212 }",1865,3,0.9047,3.0,228.9045940556407,60.968784898947696,443082.5875141338,4460822.775872647,218.2845489628231,61.58620025558639,0.8029200000000001,3,0
Feature,"{ ""height"": 3.486720085144043, ""confidence"": 0.99510002136230413 }",1888,3,0.9077,3.0,251.4064521646063,70.78898890732235,441820.8855258239,4460075.249858121,258.6309990673005,70.29129788720199,0.8985800000000002,3,1
Feature,"{ ""height"": 6.6454629898071289, ""confidence"": 0.9868000149726861 }",1893,3,0.8507,3.0,509.7800831375097,117.37647204558829,443323.3131235204,4460516.278444025,339.8092456282983,84.8384901404887,0.75478,3,2
Feature,"{ ""height"": 6.5843367576599121, ""confidence"": 0.97060000896453813 }",1910,3,0.9038,3.0,460.0770115989326,118.22889645889391,442964.4427302502,4460017.954773912,437.6277558430112,101.8986429959861,0.8741999999999999,3,2
Feature,"{ ""height"": 5.080937385559082, ""confidence"": 0.99339997768402111 }",1919,3,0.9381,3.0,291.7239713262928,73.2346828636253,443442.49028286064,4459489.864764218,245.53822825722818,64.96616279668838,0.8943999999999999,3,4
Feature,"{ ""height"": 4.0116701126098633, ""confidence"": 0.98540002107620206 }",1943,3,0.8962,3.0,212.88348126557068,62.86275591235117,442211.97509682795,4460690.871853851,151.42791293735698,50.42522986280797,0.70674,3,0
Feature,"{ ""height"": 3.568315744400024, ""confidence"": 0.9824000000953671 }",1970,3,0.9148,3.0,176.19090074106785,58.9388271081049,441877.3094860505,4460776.977324648,191.3803129383888,61.61595587963542,0.8123400000000001,3,0
Feature,"{ ""height"": 1.0, ""confidence"": 0.99019998311996404 }",2005,2,0.9482,3.0,196.7475188861404,59.75645961600793,443831.1781905529,4459493.037663441,165.5180525430296,52.41146097093531,0.7512000000000001,3,4
Feature,"{ ""height"": 4.9013838768005371, ""confidence"": 0.99199998378753607 }",2008,3,0.8466,3.0,149.41085199518682,49.58500901693934,442979.117713562,4460611.147843913,183.10614612889836,56.89490898500168,0.78452,3,0
Feature,"{ ""height"": 3.4352486133575439, ""confidence"": 0.9890999794006341 }",2017,3,0.8539,3.0,241.70343822496704,66.23195194087242,442195.23580967536,4459908.296319265,224.8511404750969,64.47359171869763,0.8835799999999999,3,1
Feature,"{ ""height"": 4.694056510925293, ""confidence"": 0.99479997158050504 }",2027,3,0.9183,0.0,189.01809209847735,57.82046250080517,442487.0864558475,4460302.241290767,230.5468968662727,65.89908062151005,0.77752,3,1
Feature,"{ ""height"": 3.7196145057678223, ""confidence"": 0.98119997978210405 }",2041,3,0.9217,3.0,209.60868686178983,61.38448035243465,442232.009476676,4460245.137116856,219.71671987386253,64.5720818491374,0.8766400000000001,3,1
Feature,"{ ""height"": 4.4553418159484863, ""confidence"": 0.98369997739791804 }",2047,3,0.8955,3.0,212.6275611970677,63.08388045576929,441672.9883031257,4460562.141772196,211.80975792071922,64.86264616581428,0.83004,3,0
Feature,"{ ""height"": 3.822826623916626, ""confidence"": 0.98199999332427912 }",2048,3,0.9212,3.0,329.63734860872785,80.26234654941287,441680.8958248819,4460280.5855625635,238.8103969922125,65.58687500007686,0.8789,3,1
Feature,"{ ""height"": 4.3373546600341797, ""confidence"": 0.99860000610351507 }",2049,3,0.9343,3.0,227.4953881863964,66.90473168318394,441303.98219863017,4460650.986183013,206.5501218338856,61.19899206944994,0.8876799999999999,3,0
Feature,"{ ""height"": 4.1342806816101074, ""confidence"": 0.9890000224113461 }",2056,3,0.9194,3.0,259.1322359135144,71.86274048973307,442152.17285665823,4459766.734084521,239.84995404798465,66.4209392579094,0.8789199999999999,3,1
Feature,"{ ""height"": 4.3126988410949707, ""confidence"": 1.0 }",2094,3,0.8241,3.0,178.39235956143236,60.520691299033686,442728.74573423417,4460548.951221653,174.38233051884123,54.92225305392693,0.75326,3,0
Feature,"{ ""height"": 3.9649579524993892, ""confidence"": 0.97740000486373912 }",2135,3,0.8772,3.0,178.73898594714436,55.97002873193851,442749.89813950955,4460707.848075326,218.7275887820809,62.980012304867046,0.82044,3,0
Feature,"{ ""height"": 7.2360024452209473, ""confidence"": 0.92150002717971802 }",2170,3,0.2309,3.0,391.5236848367142,88.96842534694288,443451.3539253643,4460347.360213222,502.4193765079488,106.28688151995684,0.8268400000000001,3,2
Feature,"{ ""height"": 5.4860601425170898, ""confidence"": 0.97089999914169312 }",2187,3,0.9078,3.0,765.2165193283643,156.7481959656714,442975.26153819874,4459889.916875146,430.29727885353486,105.43454071311086,0.8603600000000002,3,2
Feature,"{ ""height"": 5.2498412132263184, ""confidence"": 0.9936000108718871 }",2226,3,0.8916,3.0,325.9899421585287,83.95892868584326,441891.7644976992,4460023.445348832,243.714301068516,67.65730993149782,0.9018,3,1
Feature,"{ ""height"": 4.9948811531066895, ""confidence"": 0.99550002813339211 }",2273,3,0.9158,3.0,171.91982858699458,54.14016341263404,441329.17963476444,4460726.185027834,228.50320931497527,65.16735819769667,0.8904400000000001,3,0
