type,properties,id,yolo_pred,Confidence,Area_sqm,Perimeter_m,centroid_x,centroid_y,neighbor_mean_area,neighbor_mean_perimeter,neighbor_mean_conf,neighbor_majority_class,spatial_cluster_id
Feature,"{ ""height"": 4.1783084869384775, ""confidence"": -1.0 }",76,3,0.9008,248.94344060480336,72.52473854274649,433717.98951495724,4622921.117769889,331.11735970731695,79.48432761175825,0.9161400000000001,3,2
Feature,"{ ""height"": -1.0, ""confidence"": -1.0 }",83,3,0.889,210.8498599600635,63.1587247167451,434044.5738618432,4623154.506952407,243.41221812250964,70.92341289349568,0.7517,3,2
Feature,"{ ""height"": 3.8125, ""confidence"": -1.0 }",92,3,0.8623,310.8111747445803,77.468968811236,434245.1028357748,4622430.569791442,306.6122291577495,78.74551322462614,0.83546,3,2
Feature,"{ ""height"": 3.4665195941925049, ""confidence"": -1.0 }",112,3,0.868,247.12695671433764,68.0924255116778,433851.8328475226,4622847.439192101,256.7452307938125,69.16688958585007,0.8787800000000001,3,2
Feature,"{ ""height"": 5.3832159042358398, ""confidence"": -1.0 }",114,3,0.8779,302.45472732558324,78.27348228536762,433749.7573152052,4620411.825028689,234.60298280907915,66.0732533541849,0.87248,3,2
Feature,"{ ""height"": 3.3386309146881099, ""confidence"": -1.0 }",123,3,0.8756,243.14798108252927,71.94106614350926,433847.58171183645,4622483.021678253,182.50987072198194,59.029782646545655,0.7624799999999999,3,2
Feature,"{ ""height"": 5.3293242454528809, ""confidence"": -1.0 }",125,3,0.9144,379.39017191455184,89.67085897777376,433612.6849475582,4619553.862624575,292.53722328429166,76.11182394932976,0.8727199999999999,3,2
Feature,"{ ""height"": 3.9808392524719243, ""confidence"": -1.0 }",135,3,0.912,203.99801085816048,64.42989976675126,434248.4945927351,4623660.67311362,273.6368707145718,70.6771314864781,0.88188,3,2
Feature,"{ ""height"": 5.2456812858581543, ""confidence"": -1.0 }",157,3,0.8219,324.2072385607354,88.7800094518995,433999.79909466614,4620259.566021216,283.3770673243993,74.55206034502622,0.92004,3,2
Feature,"{ ""height"": 6.2590460777282706, ""confidence"": -1.0 }",165,3,0.9375,429.92425947162224,86.79052634509627,434419.7786793402,4622842.535971061,305.15732086416415,76.61957879242661,0.8622200000000001,3,2
Feature,"{ ""height"": 5.1770186424255371, ""confidence"": -1.0 }",180,3,0.7008,143.5410707263647,50.733177300747386,433652.7600214243,4623456.247026682,253.04554573004225,69.5076120709667,0.8353000000000002,3,2
Feature,"{ ""height"": 4.6358766555786133, ""confidence"": -1.0 }",181,3,0.8907,610.5433397354108,128.8600604687118,434405.7500694971,4622232.467995269,335.68680117179014,83.27740649069895,0.80242,3,2
Feature,"{ ""height"": -1.0, ""confidence"": -1.0 }",193,3,0.8962,71.14590844273734,33.84991454326904,433636.19242159993,4619626.495771414,357.10996109851453,87.19102312691523,0.88508,3,2
Feature,"{ ""height"": 3.7664341926574703, ""confidence"": -1.0 }",198,3,0.9859,198.81710034666688,57.10324372568603,434220.2435813249,4623536.7823678935,274.67305281687055,72.14246269469115,0.8671,3,2
Feature,"{ ""height"": 4.3919963836669922, ""confidence"": -1.0 }",203,3,0.7245,224.11222345620513,65.39615153892126,433885.36160398147,4623182.986909589,233.46708430870822,70.02094090095144,0.8865999999999999,3,2
Feature,"{ ""height"": 3.3509082794189449, ""confidence"": -1.0 }",216,3,0.9711,389.8518299502264,83.79604508597305,434226.20467176975,4623630.175707015,236.46610689615864,66.80390242263375,0.87006,3,2
Feature,"{ ""height"": -1.0, ""confidence"": -1.0 }",222,3,0.5298,354.0850266665809,87.30216477444107,434529.3526616836,4622945.455592005,288.36469740994664,71.44609603751857,0.91084,3,2
Feature,"{ ""height"": 4.614405632019043, ""confidence"": -1.0 }",224,3,0.7637,307.44008860661523,79.25672159727307,434360.03521290334,4622190.808383257,396.30745139754924,93.19807426498669,0.82782,3,2
Feature,"{ ""height"": 3.9895038604736333, ""confidence"": -1.0 }",236,3,0.8679,310.5997389818216,75.45160754444814,433995.6080252301,4622336.370431686,235.05045946841793,69.5942264273852,0.7352599999999999,3,2
Feature,"{ ""height"": 4.5269770622253418, ""confidence"": -1.0 }",246,3,0.7888,173.36451417858592,53.7043135327408,433804.142432743,4622340.307808068,211.2080723654823,61.285887086584296,0.79748,3,2
Feature,"{ ""height"": 3.404853343963623, ""confidence"": -1.0 }",247,3,0.9364,245.1739797548888,69.86834193830242,433764.23168531246,4622826.637037793,269.8242546115228,73.51413930729015,0.87508,3,2
Feature,"{ ""height"": 3.6081957817077632, ""confidence"": -1.0 }",256,3,0.9063,236.92251599589397,65.71911976365513,433916.157969763,4623080.972989478,226.45656323037375,68.96253356311259,0.85512,3,2
Feature,"{ ""height"": 3.965937614440918, ""confidence"": -1.0 }",266,3,0.6813,296.60343842094176,82.92566563748872,434115.4762571274,4623201.660147769,227.9645002858364,65.29918350660014,0.7891,3,2
Feature,"{ ""height"": 3.943925142288208, ""confidence"": -1.0 }",274,3,0.8508,170.17113798963854,56.52836628010488,433891.1745842772,4622436.109945179,214.1219145382121,64.80650019478415,0.71632,3,2
Feature,"{ ""height"": 3.392831563949585, ""confidence"": -1.0 }",287,3,0.8861,277.83774647657975,70.81727774198413,434131.1796664638,4622489.074065788,312.67802201621345,79.57916733274268,0.8417,3,2
Feature,"{ ""height"": 4.0238461494445801, ""confidence"": -1.0 }",295,3,0.974,257.55860458861815,75.94545382712369,434192.56893747585,4622771.210543482,279.9394266443213,69.68218604386159,0.92332,3,2
Feature,"{ ""height"": 3.6516621112823482, ""confidence"": -1.0 }",296,3,0.8471,239.2967415527604,63.467034646979705,434069.01065228437,4623287.076229386,240.96755859044788,68.749824025464,0.7891199999999999,3,2
Feature,"{ ""height"": 5.1193037033081046, ""confidence"": -1.0 }",302,3,0.8054,290.42805722749176,72.49370250640993,433871.10882367694,4620986.288922029,285.01934973106,84.87367787498611,0.82046,3,2
Feature,"{ ""height"": 3.6275017261505123, ""confidence"": -1.0 }",309,3,0.9248,230.3153179001524,66.76124583084169,433717.5590071367,4621766.806181641,201.5778850575111,61.483377084238406,0.88164,3,2
Feature,"{ ""height"": -1.0, ""confidence"": -1.0 }",314,3,0.5838,60.23399075578453,32.714509920885355,434264.7126521276,4621498.485767781,249.70482020406524,68.77588458100016,0.8350200000000001,3,2
Feature,"{ ""height"": 4.9623804092407227, ""confidence"": -1.0 }",318,3,0.8986,346.50804346531675,78.86045534241102,433707.0911099154,4619704.5252987705,302.9162265387813,75.79062767650268,0.9033,3,2
Feature,"{ ""height"": 3.7780523300170898, ""confidence"": -1.0 }",343,3,0.599,280.7367815496116,71.70987912884938,433770.8854574709,4623457.451567068,216.14404025748885,64.20051476880583,0.8651,3,2
Feature,"{ ""height"": 3.3927648067474361, ""confidence"": -1.0 }",353,3,0.9565,325.89690989921763,79.14164136483166,434195.47903031454,4622666.666056315,294.81880231657374,74.05561314021875,0.9014999999999999,3,2
Feature,"{ ""height"": 3.4572484493255611, ""confidence"": -1.0 }",357,3,0.8311,280.4822104522604,73.30069827065321,434317.53679506003,4622332.428637646,393.82003262018435,92.51496207530272,0.8564,3,2
Feature,"{ ""height"": -1.0, ""confidence"": -1.0 }",377,3,0.7202,161.2426294087821,54.32353456032284,433636.29839295015,4622288.060901655,254.4480571076959,65.61761721501601,0.8435599999999999,3,2
Feature,"{ ""height"": 3.1618185043334961, ""confidence"": -1.0 }",396,3,0.8859,229.85720506153197,64.92776395089633,434021.5405697466,4623199.684828032,238.26952933335875,69.19333840144195,0.7964600000000001,3,2
Feature,"{ ""height"": 5.0362110137939453, ""confidence"": -1.0 }",409,3,0.874,224.32258537010455,62.432597447205424,434460.93790609867,4622685.77177199,362.29039237416066,81.05880298117718,0.9239200000000001,3,2
Feature,"{ ""height"": 3.5927896499633789, ""confidence"": -1.0 }",430,3,0.8766,204.66720492434584,61.429671716823705,434044.842637582,4623346.816594129,221.47856986596926,63.81986053817535,0.87294,3,2
Feature,"{ ""height"": 4.975548267364502, ""confidence"": -1.0 }",432,3,0.9601,373.0563543853981,90.6605169757021,433907.8397333749,4620405.095868513,273.60724415946675,74.17595884026571,0.8924,3,2
Feature,"{ ""height"": 3.83588695526123, ""confidence"": -1.0 }",436,3,0.9024,313.87476790762196,83.2558659632657,433688.9161966119,4622646.16723122,320.5528691308608,78.60631174713137,0.88074,3,2
Feature,"{ ""height"": 3.990716695785522, ""confidence"": -1.0 }",443,3,0.838,229.5153999420679,70.31034210168181,433721.03383338003,4622517.017601677,294.5279479406661,77.08633433229024,0.89824,3,2
Feature,"{ ""height"": 4.5239715576171866, ""confidence"": -1.0 }",455,3,0.7878,174.80010243124997,54.03017287567902,433761.6899439576,4622384.142841067,183.82257658426903,58.59682971918846,0.79574,3,2
Feature,"{ ""height"": 3.8887944221496582, ""confidence"": -1.0 }",458,3,0.8897,174.27938188476065,54.54629810657622,433656.00116747775,4622341.691683616,189.46548959376983,59.98018862371894,0.83446,3,2
Feature,"{ ""height"": 5.0596714019775391, ""confidence"": -1.0 }",465,3,0.8914,219.4488256181753,67.23623278655535,433774.5643576579,4623081.827115333,235.95042565355385,70.25531799496301,0.8609199999999999,3,2
Feature,"{ ""height"": 3.6508951187133789, ""confidence"": -1.0 }",488,3,0.9389,348.7127216793613,77.4127908123141,433777.34069126507,4622202.929211492,169.03470685076582,54.63691417568678,0.80548,3,2
Feature,"{ ""height"": 3.4610068798065181, ""confidence"": -1.0 }",489,3,0.8903,209.11258713083689,66.2754314918018,433751.9706583224,4622481.701404887,270.89681683600776,72.2197405166004,0.85808,3,2
Feature,"{ ""height"": 3.8364090919494629, ""confidence"": -1.0 }",491,3,0.8579,436.2661054842237,87.7790148262937,433657.65886755433,4622516.943425493,253.45942535972546,72.90423362147561,0.8589,3,2
Feature,"{ ""height"": 3.910584449768066, ""confidence"": -1.0 }",495,3,0.8327,442.7632253691498,94.62329662311248,434246.62481481145,4622538.529259921,302.7485453852544,76.64491187036228,0.8854200000000001,3,2
Feature,"{ ""height"": 4.0270190238952637, ""confidence"": -1.0 }",513,3,0.8625,170.55017792900514,55.22157950349708,433701.4207234247,4621913.801582979,277.5875617106769,72.09258329050272,0.81312,3,2
Feature,"{ ""height"": 6.0461540222167969, ""confidence"": -1.0 }",518,3,0.8762,264.21791068709473,68.40788445793487,433732.8515473708,4619948.050458234,256.70569274282036,68.35442326122754,0.9158799999999999,3,2
Feature,"{ ""height"": 3.2226583957672119, ""confidence"": -1.0 }",537,3,0.9029,189.39926727604305,57.42750830481501,433872.59079618973,4622599.197794553,257.25705364419764,70.67904847840826,0.74828,3,2
Feature,"{ ""height"": 3.1859505176544189, ""confidence"": -1.0 }",558,3,0.8492,239.69738333378632,71.15734919161898,433967.6484710526,4623337.977265453,234.64617233835457,64.86063584430639,0.88892,3,2
Feature,"{ ""height"": 3.439710140228271, ""confidence"": -1.0 }",559,3,0.6614,170.90922876227273,53.887009995998135,433893.74343588686,4622565.641827513,236.66894991647132,68.13444380609896,0.78402,3,2
Feature,"{ ""height"": 4.377983570098877, ""confidence"": -1.0 }",577,3,0.9545,176.51139297322334,56.00893961034937,433713.0256684847,4620019.922780235,250.29372404952406,66.17772614066712,0.90014,3,2
Feature,"{ ""height"": 4.8372855186462402, ""confidence"": -1.0 }",583,3,0.7978,302.88697295035786,75.34731891775807,434261.1824301305,4623502.087335202,253.8590782961324,68.49364765627675,0.90472,3,2
Feature,"{ ""height"": 4.5193629264831543, ""confidence"": -1.0 }",584,3,0.8311,224.5987735492502,65.0524545216121,434246.9013291838,4623435.413125281,239.93171997198039,66.73391119239174,0.86324,3,2
Feature,"{ ""height"": 3.2680678367614742, ""confidence"": -1.0 }",588,3,0.8678,230.7817522752484,71.8212406607137,433963.7975391035,4623112.716890804,223.64006177228626,65.22729099045922,0.86718,3,2
Feature,"{ ""height"": 3.176521778106689, ""confidence"": -1.0 }",589,3,0.9071,170.83441523339425,55.42950395236766,433915.3728311168,4623374.128469465,242.9959814641662,67.52356132671328,0.81638,3,2
Feature,"{ ""height"": 3.2917129993438721, ""confidence"": -1.0 }",600,3,0.8855,310.91514137609255,79.2934735272655,434323.8357083177,4622187.361801018,395.61244084365376,93.19072387898821,0.80346,3,2
Feature,"{ ""height"": 3.744465589523315, ""confidence"": -1.0 }",605,3,0.8644,235.03194238736387,74.81159980947679,434139.6839785592,4622387.158298615,288.17434693734515,74.82050290517942,0.8564599999999999,3,2
Feature,"{ ""height"": 3.6363427639007568, ""confidence"": -1.0 }",610,3,0.8798,429.3904186382226,97.6955859720272,434366.14098985406,4622283.088332904,371.91738539122775,89.51030139003585,0.8046,3,2
Feature,"{ ""height"": 3.5705194473266602, ""confidence"": -1.0 }",611,3,0.974,389.79234599822865,87.85770430974425,434191.14941693516,4622715.804328505,282.03971509677154,72.31240055123622,0.898,3,2
Feature,"{ ""height"": 6.3382606506347656, ""confidence"": -1.0 }",623,3,0.911,171.0569783726918,53.2042620079052,433676.7050959479,4620806.679531535,266.9986829485379,74.29561602497135,0.85436,3,2
Feature,"{ ""height"": 3.7899727821350089, ""confidence"": -1.0 }",650,3,0.925,182.8253916851468,60.683623059428704,433684.60695788526,4620150.677470957,229.80070768807508,63.30316999722644,0.89258,3,2
Feature,"{ ""height"": 3.4213836193084712, ""confidence"": -1.0 }",667,3,0.853,204.84322669120047,60.46691810177795,433963.2849724517,4623557.883510118,236.22942352597585,66.32352777382206,0.82248,3,2
Feature,"{ ""height"": 3.351751327514648, ""confidence"": -1.0 }",668,3,0.9116,200.89694467609743,62.75197357224334,433725.1201782103,4621870.859190942,247.68163666771906,66.49821136105302,0.8125199999999999,3,2
Feature,"{ ""height"": 3.8211574554443359, ""confidence"": -1.0 }",683,3,0.9363,313.3585707657729,82.39805256400822,433690.30106674624,4622601.408619393,295.7077979544243,76.75082282111912,0.8657199999999999,3,2
Feature,"{ ""height"": 3.6903271675109859, ""confidence"": -1.0 }",698,3,0.7932,71.14031019334695,36.673033971886554,434053.4575158858,4622764.62870489,310.7470482318935,78.11658998427727,0.92032,3,2
Feature,"{ ""height"": 3.5765082836151119, ""confidence"": -1.0 }",702,3,0.9302,216.45850438773667,66.93469498207828,433984.3605434027,4623001.703861621,230.93481439799376,66.85406307694424,0.8511799999999999,3,2
Feature,"{ ""height"": 5.1992664337158203, ""confidence"": -1.0 }",714,3,0.8007,216.04571703635816,65.77104489418204,433745.52724332694,4620910.4746863805,299.89581776928674,86.21820939743169,0.8214,3,2
Feature,"{ ""height"": 5.3494086265563956, ""confidence"": -1.0 }",729,3,0.9491,330.98850801137047,85.97685625706255,434010.4879234882,4620310.253720224,282.0208134342723,75.11269098399362,0.8946,3,2
Feature,"{ ""height"": 3.613559246063232, ""confidence"": -1.0 }",750,3,0.8336,218.2177456381459,65.0147471881392,434273.1246041767,4623287.252259775,244.98043048754235,68.98921358915216,0.76472,3,2
Feature,"{ ""height"": -1.0, ""confidence"": -1.0 }",767,3,0.8866,206.3413459035181,61.509395281644274,434160.93237667327,4623083.141132481,239.45239783158627,68.70574270743245,0.74064,3,2
Feature,"{ ""height"": -1.0, ""confidence"": -1.0 }",788,3,0.569,200.8694933767112,61.87785366170842,433891.65657244745,4622384.631175772,211.75405571660514,62.841121060783635,0.8448,3,2
Feature,"{ ""height"": -1.0, ""confidence"": -1.0 }",793,3,0.9704,314.65608937426646,89.1641597405528,433964.4469070443,4622083.349388082,278.5305343723602,71.61037787720272,0.87998,3,2
Feature,"{ ""height"": 5.567410945892334, ""confidence"": -1.0 }",794,3,0.9407,222.10855182925732,60.68769669614985,433844.15768506704,4620154.091446181,239.54581679565894,67.3298111531694,0.89254,3,2
Feature,"{ ""height"": 4.4554324150085449, ""confidence"": -1.0 }",825,3,0.8724,188.27719507038745,57.161749510849006,433715.54389727785,4620258.455663237,224.08292439271176,63.4484714954245,0.86876,3,2
Feature,"{ ""height"": 4.1612539291381836, ""confidence"": -1.0 }",862,3,0.8957,262.304089300983,68.97720389832476,433913.9628044058,4622924.6465118695,247.45673039897952,68.6812940292364,0.9109,3,2
Feature,"{ ""height"": 3.3913452625274658, ""confidence"": -1.0 }",863,3,0.9113,228.29243779636337,74.21223228219785,433753.9313372587,4623129.105741393,229.28053307057672,68.55789444974894,0.8595199999999998,3,2
Feature,"{ ""height"": 3.474753618240356, ""confidence"": -1.0 }",874,3,0.8292,161.30324259334682,54.27170164180984,433998.8578715573,4623507.62136536,229.72350502049343,65.50652958341057,0.8827599999999999,3,2
Feature,"{ ""height"": 3.8865096569061279, ""confidence"": -1.0 }",890,3,0.8409,161.48690635045045,56.580251803115075,433848.17781892966,4622383.734861017,192.47064581174294,59.61635449874848,0.7743999999999999,3,2
Feature,"{ ""height"": 3.7721021175384521, ""confidence"": -1.0 }",897,3,0.8848,277.43904588559235,74.82429655278874,434076.56318394205,4622287.959959538,278.8864952379618,73.62264859899727,0.8796799999999999,3,2
Feature,"{ ""height"": 3.77772045135498, ""confidence"": -1.0 }",902,3,0.8605,288.42639720760417,70.37387695535537,434171.34309785994,4622384.153226704,277.49545597329706,75.70804747600371,0.85724,3,2
Feature,"{ ""height"": 4.2630281448364258, ""confidence"": -1.0 }",920,3,0.8617,241.48151041450328,73.42434784729429,433847.0666256442,4623206.711678383,227.91155102837723,68.87699540640865,0.86026,3,2
Feature,"{ ""height"": 3.9232017993927002, ""confidence"": -1.0 }",952,3,0.6971,213.8158544577797,64.59402634528253,434094.4484289489,4623152.864566145,237.93093794862034,68.5739834919743,0.79384,3,2
Feature,"{ ""height"": 3.0147256851196289, ""confidence"": -1.0 }",983,3,0.5073,291.7406777027837,79.92901583284716,433992.5425921386,4622487.6125564035,212.58711753754628,63.01031476466096,0.7685799999999999,3,2
Feature,"{ ""height"": 5.372586727142334, ""confidence"": -1.0 }",988,3,0.8699,256.40890035731957,67.09469235650178,433804.79288739053,4619946.304346162,258.2674948087753,68.61706168151417,0.9171400000000001,3,2
Feature,"{ ""height"": 3.499677181243896, ""confidence"": -1.0 }",990,3,0.8094,229.9899959221,62.50192896454874,434241.24156951084,4623155.039642704,236.19624496348638,68.87844046513035,0.7450000000000001,3,2
Feature,"{ ""height"": 3.7763535976409912, ""confidence"": -1.0 }",993,3,0.9279,328.5752949197404,79.04920495446451,433880.9621441478,4623405.352763473,207.93959735157927,62.084564088209696,0.8184799999999999,3,2
Feature,"{ ""height"": 4.8195061683654776, ""confidence"": -1.0 }",997,3,0.9336,312.83952543352507,75.17857696922675,434225.30592160067,4622663.263246325,343.2078255105005,81.42561394568615,0.9392999999999999,3,2
Feature,"{ ""height"": 3.9524292945861812, ""confidence"": -1.0 }",998,3,0.9136,291.6016951420407,72.79188795046832,433916.7873799205,4622756.075367319,208.34523989399568,61.381514439180044,0.8568,3,2
Feature,"{ ""height"": 4.7014079093933097, ""confidence"": -1.0 }",1006,3,0.8703,182.9888213528795,58.4600517733286,433824.5475262841,4620895.940307805,306.5071969059824,87.68040802160239,0.80748,3,2
Feature,"{ ""height"": 4.4250078201293936, ""confidence"": -1.0 }",1033,3,0.8889,325.90786568880173,74.01473413332039,433667.3977345549,4620196.072364046,197.66551113228996,60.46867268401955,0.8525,3,2
Feature,"{ ""height"": 4.5625176429748526, ""confidence"": -1.0 }",1040,3,0.652,350.20614678575976,86.84055308627569,434286.41456530354,4622142.660922259,388.1651278985562,92.35294450179988,0.86784,3,2
Feature,"{ ""height"": 4.6968398094177255, ""confidence"": -1.0 }",1073,3,0.7227,92.51844431774872,47.06062083640241,431418.3880383622,4622652.243923028,178.88678308295758,56.46160186754728,0.7701800000000001,3,4
Feature,"{ ""height"": -1.0, ""confidence"": -1.0 }",1140,3,0.9129,195.8088227925466,60.1357288720761,431507.9303326213,4619678.817077842,142.32115235370313,49.746864401349306,0.8596,3,4
Feature,"{ ""height"": 3.3376154899597172, ""confidence"": -1.0 }",1171,3,0.8374,123.49721309158254,45.0554633562727,429328.7232222242,4619615.796984979,144.20472993935766,49.76812986703914,0.83368,3,3
Feature,"{ ""height"": 4.4834790229797363, ""confidence"": -1.0 }",1197,3,0.686,175.61717592650135,62.13504555171987,431694.5566144961,4622615.387977201,176.5603757467961,55.53597953506053,0.8378800000000002,3,4
Feature,"{ ""height"": 4.0505490303039551, ""confidence"": -1.0 }",1198,3,0.8968,171.8010514653857,59.85557480596833,431581.42417626065,4621778.216576246,208.61778070365085,62.074412368913876,0.86452,3,4
Feature,"{ ""height"": 3.896654367446899, ""confidence"": -1.0 }",1209,3,0.5149,66.5268735387341,32.72147265862964,430426.395061062,4619668.901164124,322.7893128249615,69.84418685714739,0.7759199999999999,3,3
Feature,"{ ""height"": 4.9978499412536621, ""confidence"": -1.0 }",1210,3,0.9019,161.43102309541467,52.52393162121761,430199.7837539087,4619511.712624055,124.83456281232922,47.18672185832009,0.75444,3,3
Feature,"{ ""height"": 6.0455985069274902, ""confidence"": -1.0 }",1214,3,0.7131,235.12980866874275,64.08899186378332,429936.2926452922,4617228.5286896685,62.06684392897453,32.02192592428268,0.65994,3,3
Feature,"{ ""height"": 3.015413761138916, ""confidence"": -1.0 }",1235,3,0.8082,157.67279435910186,56.11834471899344,427870.65784418606,4618747.112009929,169.55219546561142,57.15027077897433,0.76396,3,3
Feature,"{ ""height"": 3.0591835975646968, ""confidence"": -1.0 }",1250,3,0.6793,145.64872326926366,48.530966996344695,431687.9737230307,4622431.79841051,152.5036098222186,51.80942012017948,0.79474,3,4
Feature,"{ ""height"": 6.7827339172363281, ""confidence"": -1.0 }",1265,3,0.681,103.51038635258836,40.93034529075568,430267.4206428862,4618918.828900955,334.43045281400344,75.48042440154602,0.83908,3,3
Feature,"{ ""height"": -1.0, ""confidence"": -1.0 }",1281,2,0.8097,876.6338903415176,202.45560083297912,429248.49664774525,4625397.350363128,431.1480382730075,78.74215885523752,0.8057000000000001,3,0
Feature,"{ ""height"": 5.5230770111083984, ""confidence"": -1.0 }",1296,3,0.8841,225.06970964256556,66.61454425346663,433126.6793880944,4619894.295667874,184.11565093629775,57.92739791786376,0.8257200000000001,3,2
Feature,"{ ""height"": -1.0, ""confidence"": -1.0 }",1328,3,0.8916,61.657248033177495,31.43290456408342,429884.45669591776,4620139.583972338,231.98627012712933,67.72031621879388,0.82934,3,4
Feature,"{ ""height"": -1.0, ""confidence"": -1.0 }",1329,3,0.9015,38.82046786357206,24.92247315396042,429871.53893245547,4622518.3135426855,181.42863894755735,58.04997882657184,0.8638,3,4
Feature,"{ ""height"": 5.2764115333557129, ""confidence"": -1.0 }",1334,2,0.9153,177.4087251646662,55.482979199344626,429697.08247311576,4619572.437108865,192.40991070004102,57.69424468249472,0.8205399999999999,3,3
Feature,"{ ""height"": -1.0, ""confidence"": -1.0 }",1337,3,0.88,40.78458869368917,26.273344414965372,429655.0931487325,4618519.635814827,137.17274033856415,49.242497055766414,0.7035600000000001,3,3
Feature,"{ ""height"": 3.3189654350280762, ""confidence"": -1.0 }",1340,3,0.9181,264.6574844569381,75.01129979921174,429445.1977614395,4619868.686137163,151.30591549255817,53.564506748982055,0.7962,3,3
Feature,"{ ""height"": 3.5295886993408199, ""confidence"": -1.0 }",1351,3,0.8105,313.5955171209172,89.07186857657194,428099.00133302744,4617177.660885757,318.62270491619233,78.52220704905287,0.8788199999999999,3,3
Feature,"{ ""height"": 8.4511222839355469, ""confidence"": -1.0 }",1381,0,0.9456,997.0811935220768,149.15079080245786,429904.8057338092,4623779.221892723,301.15738603272723,72.90291199693486,0.8295999999999999,3,0
Feature,"{ ""height"": 5.8557267189025879, ""confidence"": -1.0 }",1387,0,0.8137,505.87301920445935,102.0241374802146,429671.69178828533,4623404.011082357,268.32106479435834,73.9205826344641,0.7135200000000002,2,4
Feature,"{ ""height"": 4.951448917388916, ""confidence"": -1.0 }",1396,3,0.6053,126.65739593605804,47.63338177349809,428184.1876246916,4619539.011899858,138.49106616617743,46.9531355852557,0.7851199999999999,3,3
Feature,"{ ""height"": 4.7503700256347656, ""confidence"": -1.0 }",1402,3,0.8742,167.17245551344286,55.206437418316504,433013.3136988043,4621206.141482419,231.593041109536,62.47510453397966,0.89258,3,2
Feature,"{ ""height"": 4.403444766998291, ""confidence"": -1.0 }",1420,3,0.8574,95.42850204478852,43.64303457791662,431069.76171239425,4622003.43148532,251.10226248788626,68.61158502984885,0.8541400000000001,3,4
Feature,"{ ""height"": 3.0472619533538818, ""confidence"": -1.0 }",1422,2,0.9129,151.45274936988707,49.3229270003006,430735.0728702262,4620738.822671919,532.2128715370302,94.29446966100123,0.70488,3,4
Feature,"{ ""height"": 4.0482878684997559, ""confidence"": -1.0 }",1445,2,0.9093,951.8440066700992,135.39525521344785,429200.178881919,4622966.077811017,134.19415898475995,48.01025894854695,0.77276,3,0
Feature,"{ ""height"": 4.6096749305725098, ""confidence"": -1.0 }",1446,3,0.8697,118.97282753582203,44.546285019172466,428959.10948831326,4618267.983963839,204.16922356638096,60.48724747722829,0.77888,3,3
Feature,"{ ""height"": 4.632176399230957, ""confidence"": -1.0 }",1455,3,0.8637,149.9471803467551,55.25036381330729,428496.19500556897,4618866.227940402,135.05118244538272,48.104552290609966,0.8121600000000001,3,3
Feature,"{ ""height"": -1.0, ""confidence"": -1.0 }",1461,3,0.8501,19.53846487221443,17.773336040869346,433108.6219544146,4620295.344405931,227.563060192828,68.17509966857065,0.77614,3,2
