type,properties,id,yolo_pred,Confidence,annotation_type,Area_sqm,Perimeter_m,centroid_x,centroid_y,neighbor_mean_area,neighbor_mean_perimeter,neighbor_mean_conf,neighbor_majority_class,spatial_cluster_id
Feature,"{ ""height"": 0.5651331543922421, ""confidence"": 0.98210000991821211 }",1384,3,0.9181,3.0,213.73871761922229,58.70289501792175,435769.7819525058,4461149.293295197,248.1628510506887,67.36504197849865,0.9043999999999999,3,4
Feature,"{ ""height"": 0.95304661989212003, ""confidence"": 0.9957000017166131 }",1410,3,0.9121,2.0,143.8959091991729,49.58308555749364,436526.36651096254,4461764.994055265,195.685419033968,58.878713553225126,0.91386,3,3
Feature,"{ ""height"": 6.2897524833679199, ""confidence"": 0.99980002641677812 }",1449,3,0.9079,3.0,307.9023209985296,73.25380495177085,436146.8002361419,4461426.387013688,272.78346637956844,68.10130379754546,0.9113599999999998,3,4
Feature,"{ ""height"": 4.5434432029724121, ""confidence"": 0.98030000925064009 }",1454,3,0.8946,3.0,191.8568561073484,56.56697952104279,435818.9246650166,4460719.399955202,179.9322421322201,54.888984051635745,0.9068999999999999,3,4
Feature,"{ ""height"": 7.2413640022277832, ""confidence"": 0.99080002307891812 }",1457,3,0.8447,3.0,347.6908516174926,76.57544163958264,437282.30175642384,4461631.818694551,233.22466480049155,62.70201058951805,0.8606999999999999,3,3
Feature,"{ ""height"": 1.057483911514282, ""confidence"": 0.98809999227523804 }",1474,0,0.9306,3.0,849.8586459421938,141.89051788216182,435988.88910886634,4462315.583899776,260.3158731835063,65.95093130114111,0.9185800000000001,3,1
Feature,"{ ""height"": 0.0081649320200080002, ""confidence"": 0.99159997701644909 }",1504,3,0.8863,3.0,253.6329420138665,63.7082732836257,435856.7812254447,4460353.8336211555,183.08452952313428,55.225956371519,0.9042999999999999,3,4
Feature,"{ ""height"": 4.0101022720336914, ""confidence"": 0.96189999580383312 }",1540,3,0.8739,3.0,353.4737301258807,80.3185641415235,436264.53789407056,4460677.536434568,169.40095729609428,51.52374093097152,0.8874600000000001,3,4
Feature,"{ ""height"": 6.2974081039428711, ""confidence"": 0.99949997663497903 }",1584,2,0.7059,0.0,996.1158163102268,144.36125225231166,437545.714180162,4460360.797298136,719.4752520835812,138.91479423285327,0.69662,2,2
Feature,"{ ""height"": 0.96089571714401212, ""confidence"": 0.98159998655319203 }",1596,3,0.9136,3.0,154.85970883165825,50.257073038632846,435730.3748318045,4462162.808433757,249.70583162004453,64.46276481549765,0.7979800000000001,3,1
Feature,"{ ""height"": 0.24662056565284701, ""confidence"": 0.98129999637603704 }",1606,3,0.8871,2.0,329.5338044660697,74.62126984509486,435889.80713365425,4461562.311591322,257.1169003647532,68.47227578279276,0.90922,3,1
Feature,"{ ""height"": 5.5372314453125, ""confidence"": 0.99370002746582009 }",1619,3,0.8912,2.0,196.7221240765768,58.77216416345816,436068.9286521072,4461100.98139388,155.50921307912256,49.05018569280726,0.91646,3,4
Feature,"{ ""height"": 3.9572649002075191, ""confidence"": 0.95730000734329213 }",1644,3,0.1583,3.0,6.0412200830264435,10.823608135188463,437654.238973932,4461120.638940831,820.7465087606776,118.89952771337605,0.80098,2,3
Feature,"{ ""height"": 1.3203994035720821, ""confidence"": 0.96289998292922907 }",1659,3,0.9172,3.0,181.3593636463886,53.87152671952948,437045.61039265484,4461164.746408322,173.84922718827391,55.62346014136924,0.9090999999999999,3,3
Feature,"{ ""height"": 1.813953518867492, ""confidence"": 0.95950001478195113 }",1719,3,0.9099,3.0,224.81421390652744,61.36274535246201,436653.03800940845,4461580.826809062,184.44277417003738,57.087837516182105,0.9189999999999999,3,3
Feature,"{ ""height"": 0.053605727851390006, ""confidence"": 0.99040001630783003 }",1722,3,0.9308,3.0,296.374307373652,70.04757576776737,436230.1334517429,4462028.060343239,194.82377923998777,57.33219454121392,0.9100800000000001,3,1
Feature,"{ ""height"": 5.7278552055358887, ""confidence"": 0.99889999628067005 }",1799,3,0.9114,3.0,185.8927301603811,55.998911577127586,436461.69993882417,4461388.345083088,209.63481843299604,61.57702771159204,0.92042,3,3
Feature,"{ ""height"": 4.1223812103271484, ""confidence"": 0.99370002746582009 }",1808,3,0.883,3.0,155.41862908670015,51.67132130767561,436989.0828220493,4461024.738450963,207.96692876272,59.146745247767306,0.91164,3,3
Feature,"{ ""height"": 0.20543228089809401, ""confidence"": 0.96439999341964711 }",1845,3,0.8984,2.0,135.28018710314862,48.23709086968274,435937.0803455746,4462073.354018487,157.13478659567448,51.79581716196875,0.7933600000000001,3,1
Feature,"{ ""height"": 0.0, ""confidence"": 0.9824000000953671 }",1865,3,0.8979,3.0,131.2747287917422,47.76012614994218,436062.8258456969,4461865.269179101,207.181323445921,58.2473180027723,0.91446,3,1
Feature,"{ ""height"": 0.99612516164779608, ""confidence"": 0.98659998178482011 }",1888,3,0.9065,3.0,173.64242751203238,55.79750484643128,436651.4146430498,4461498.024216691,199.21390856557622,59.44428584978702,0.9287799999999999,3,3
Feature,"{ ""height"": 0.90495020151138306, ""confidence"": 1.0 }",1910,2,0.6033,3.0,327.29947519052075,74.58374522357049,437439.7720693457,4461387.634745176,205.3391835222297,55.255710773556146,0.75236,3,3
Feature,"{ ""height"": 4.5884604454040527, ""confidence"": 0.99409997463226307 }",1919,3,0.9529,3.0,175.82040254623482,57.79384558196569,436182.0884715702,4461069.2327849595,169.84915894411674,50.63546067087968,0.90954,3,4
Feature,"{ ""height"": 1.746761679649353, ""confidence"": 0.98509997129440308 }",1943,3,0.9492,3.0,159.75037849824471,53.503296197726826,436503.2150472098,4461459.921703343,200.7468838639497,59.70811093231207,0.9129799999999999,3,3
Feature,"{ ""height"": 6.2128229141235352, ""confidence"": 0.98949998617172208 }",1951,2,0.808,3.0,543.5538101306287,98.07928379802806,437375.19238655234,4462132.476057511,1548.0206795978766,166.82855749429788,0.68346,2,3
Feature,"{ ""height"": 2.6149358749389648, ""confidence"": 0.99940001964569003 }",2005,3,0.9034,3.0,176.92658585976775,55.51297831577674,436829.13957789826,4461211.887552044,178.36582469237047,55.67119505194103,0.81124,3,3
Feature,"{ ""height"": 0.46196359395980802, ""confidence"": 0.99680000543594305 }",2008,3,0.3035,3.0,159.2121023113655,53.6694658696744,435805.54581142694,4462065.100188128,152.3484035540311,50.70934216197041,0.91234,3,1
Feature,"{ ""height"": 2.7525696754455562, ""confidence"": 0.98489999771118109 }",2017,3,0.9263,3.0,281.83481491227593,73.03884023631561,436238.1458130272,4461258.0716677345,207.87813582251934,55.22830376522775,0.9181799999999999,3,4
Feature,"{ ""height"": 4.6864662170410156, ""confidence"": 0.99959999322891213 }",2027,3,0.8658,3.0,137.68415199957343,49.39096875929785,436728.5561863971,4461199.056243712,225.18231149785083,64.64399257175045,0.8458,3,3
Feature,"{ ""height"": 0.17944984138011902, ""confidence"": 0.99379998445510809 }",2047,3,0.9203,3.0,319.7831862360852,77.98670390805542,435690.3859152862,4461661.974391499,292.30684281486094,74.44688133663401,0.8971199999999999,3,1
Feature,"{ ""height"": 0.43266239762306202, ""confidence"": 0.97380000352859508 }",2048,3,0.9089,3.0,316.4260088686297,71.15357280864671,435479.2995136617,4461326.049472591,286.5766381485772,72.35435745388959,0.8961400000000002,3,4
