epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
121,19023.1,1.59837,1.29158,1.90368,0.75727,0.46641,0.5345,0.32947,1.4446,1.1447,1.94662,0.000231088,0.000231088,0.000231088
122,19072.6,1.58179,1.27937,1.9175,0.70499,0.45508,0.51642,0.32326,1.42716,1.13934,1.93245,0.000223755,0.000223755,0.000223755
123,19843.7,1.56933,1.34386,1.90356,0.70645,0.44283,0.51007,0.32917,1.41469,1.13305,1.90936,0.000216423,0.000216423,0.000216423
124,19892.9,1.5868,1.31383,1.93237,0.73225,0.48242,0.51938,0.3325,1.42544,1.12845,1.92203,0.00020909,0.00020909,0.00020909
125,19941.2,1.56453,1.28026,1.89973,0.74764,0.49191,0.52137,0.33159,1.44007,1.12906,1.93595,0.000201758,0.000201758,0.000201758
126,19988.7,1.59918,1.24996,1.89952,0.76113,0.48785,0.53534,0.34539,1.43567,1.13201,1.92443,0.000194425,0.000194425,0.000194425
127,20036.8,1.60679,1.25789,1.9222,0.79294,0.45094,0.54582,0.35029,1.42809,1.14388,1.91021,0.000187092,0.000187092,0.000187092
128,20085.7,1.57354,1.22385,1.91297,0.76914,0.45914,0.54918,0.34801,1.41777,1.13495,1.90127,0.00017976,0.00017976,0.00017976
129,20634,1.53955,1.20538,1.87295,0.73499,0.51076,0.55396,0.34301,1.40241,1.11834,1.89714,0.000172427,0.000172427,0.000172427
130,20683.3,1.55835,1.19164,1.84305,0.78482,0.5263,0.56456,0.34294,1.39422,1.097,1.90113,0.000165095,0.000165095,0.000165095
131,20732.5,1.55986,1.16287,1.88356,0.88839,0.45186,0.57244,0.35258,1.38234,1.07069,1.88479,0.000157762,0.000157762,0.000157762
132,20781.6,1.55969,1.23065,1.91802,0.84769,0.49658,0.58626,0.36928,1.39251,1.0611,1.86802,0.000150429,0.000150429,0.000150429
133,20831.9,1.56105,1.24823,1.87757,0.85655,0.49472,0.5895,0.3774,1.42888,1.07651,1.88599,0.000143097,0.000143097,0.000143097
134,20881.6,1.60058,1.26829,1.88758,0.84793,0.49115,0.59072,0.37191,1.43589,1.09671,1.9031,0.000135764,0.000135764,0.000135764
135,20930,1.54048,1.25626,1.86501,0.83471,0.49889,0.58436,0.37506,1.39266,1.07741,1.88799,0.000128432,0.000128432,0.000128432
136,20978.6,1.54076,1.2213,1.90863,0.80368,0.5032,0.58273,0.38182,1.38931,1.06728,1.88031,0.000121099,0.000121099,0.000121099
137,21789.4,1.56544,1.24311,1.85771,0.81172,0.48875,0.57902,0.37728,1.39855,1.06848,1.88084,0.000113766,0.000113766,0.000113766
138,21917.2,1.62691,1.22226,1.88155,0.8527,0.48511,0.57966,0.37368,1.39614,1.0706,1.87816,0.000106434,0.000106434,0.000106434
139,21965,1.5821,1.26862,1.91499,0.83745,0.46464,0.57965,0.37959,1.38419,1.07889,1.87462,9.91012e-05,9.91012e-05,9.91012e-05
140,22014.7,1.58617,1.28932,1.9104,0.8374,0.44923,0.56861,0.37095,1.37565,1.08787,1.87117,9.17686e-05,9.17686e-05,9.17686e-05
141,22532.8,1.53018,1.42371,1.93811,0.85833,0.43111,0.57559,0.37559,1.37727,1.10375,1.86835,8.4436e-05,8.4436e-05,8.4436e-05
142,22580.3,1.48161,1.29934,1.87156,0.7783,0.476,0.58094,0.37604,1.40836,1.14441,1.87286,7.71034e-05,7.71034e-05,7.71034e-05
143,23065.1,1.45799,1.32993,1.88985,0.78827,0.50182,0.58179,0.36973,1.46145,1.1814,1.89692,6.97708e-05,6.97708e-05,6.97708e-05
144,23111.7,1.49665,1.27297,1.87846,0.81161,0.50234,0.58833,0.36977,1.48205,1.19855,1.90858,6.24382e-05,6.24382e-05,6.24382e-05
145,23161,1.52273,1.35796,1.91111,0.79823,0.50334,0.59573,0.37882,1.47097,1.2002,1.9023,5.51056e-05,5.51056e-05,5.51056e-05
146,23207.7,1.49821,1.32738,1.89108,0.81723,0.50285,0.65519,0.42987,1.42479,1.18264,1.87866,4.7773e-05,4.7773e-05,4.7773e-05
147,23256.7,1.49618,1.3397,1.87461,0.84567,0.49469,0.66401,0.44044,1.38919,1.16762,1.8609,4.04404e-05,4.04404e-05,4.04404e-05
148,23375.6,1.50251,1.32299,1.90082,0.85645,0.49313,0.66732,0.44637,1.37686,1.16023,1.85452,3.31078e-05,3.31078e-05,3.31078e-05
149,23424.9,1.57982,1.36963,1.99404,0.85756,0.49424,0.6765,0.4517,1.3721,1.15748,1.85203,2.57752e-05,2.57752e-05,2.57752e-05
150,23473.1,1.45795,1.28903,1.86535,0.87188,0.493,0.67619,0.45133,1.36629,1.14554,1.85022,1.84426e-05,1.84426e-05,1.84426e-05
