Source_File,Class_ID,Class_Name,Confidence,Normalized_X_Center,Normalized_Y_Center,Normalized_Width,Normalized_Height
1504.png,3,Residential,0.845,0.557991,0.891468,0.464356,0.216188
1504.png,3,Residential,0.8127,0.476832,0.093612,0.330994,0.186236
1540.png,3,Residential,0.8864,0.445636,0.490767,0.418664,0.369945
1584.png,3,Residential,0.9144,0.46142,0.490721,0.473512,0.474204
1584.png,3,Residential,0.8718,0.102776,0.128717,0.19936,0.255901
1584.png,3,Residential,0.8318,0.514046,0.890576,0.422318,0.218849
1596.png,3,Residential,0.6637,0.508321,0.488131,0.487198,0.388598
1596.png,3,Residential,0.4166,0.399298,0.90989,0.368485,0.172254
1596.png,3,Residential,0.2701,0.945277,0.498452,0.109396,0.462811
1606.png,3,Residential,0.8763,0.49763,0.465303,0.504362,0.306207
1606.png,3,Residential,0.8734,0.928047,0.464152,0.143905,0.285182
1606.png,3,Residential,0.4666,0.053581,0.54799,0.107161,0.354361
1606.png,3,Residential,0.2348,0.037169,0.562375,0.074338,0.362158
1619.png,3,Residential,0.8887,0.432024,0.474986,0.481696,0.464234
1619.png,3,Residential,0.8032,0.892016,0.458219,0.215388,0.550122
1644.png,3,Residential,0.8856,0.457969,0.49651,0.303966,0.45108
1644.png,3,Residential,0.8758,0.443823,0.894415,0.349567,0.211171
1659.png,3,Residential,0.7917,0.577692,0.953971,0.612351,0.092057
1659.png,3,Residential,0.7437,0.459289,0.485001,0.325031,0.452424
1659.png,3,Residential,0.1563,0.582754,0.809424,0.609049,0.381152
1659.png,3,Residential,0.1395,0.569734,0.069547,0.303506,0.138372
1659.png,3,Residential,0.1316,0.580276,0.931736,0.604882,0.136528
169.png,3,Residential,0.8083,0.501886,0.478967,0.422,0.404086
169.png,3,Residential,0.7885,0.551674,0.943921,0.271726,0.108401
169.png,3,Residential,0.5115,0.064832,0.319118,0.129663,0.372785
169.png,3,Residential,0.2549,0.134915,0.952015,0.266679,0.093902
1719.png,3,Residential,0.8379,0.489664,0.471802,0.548679,0.289874
1719.png,3,Residential,0.5536,0.55632,0.900745,0.340948,0.189008
1722.png,3,Residential,0.8943,0.490187,0.481124,0.441999,0.426865
1722.png,3,Residential,0.8701,0.489044,0.891866,0.394631,0.216267
1722.png,3,Residential,0.742,0.481691,0.109402,0.320481,0.209762
1799.png,3,Residential,0.8877,0.464547,0.488756,0.577,0.562407
1799.png,3,Residential,0.4407,0.93246,0.540584,0.126203,0.42736
1799.png,3,Residential,0.2846,0.444507,0.906848,0.844085,0.184243
1808.png,3,Residential,0.893,0.47648,0.495999,0.269235,0.295236
1808.png,3,Residential,0.8602,0.550116,0.924145,0.411969,0.15147
1808.png,3,Residential,0.8004,0.468351,0.051987,0.317417,0.103973
1845.png,3,Residential,0.865,0.462603,0.506346,0.435494,0.32607
1845.png,3,Residential,0.8102,0.87558,0.508186,0.24884,0.480184
1845.png,3,Residential,0.3545,0.053429,0.481892,0.106764,0.375783
1845.png,3,Residential,0.2417,0.050586,0.592362,0.101007,0.609604
1845.png,3,Residential,0.1644,0.356292,0.96056,0.332746,0.07888
1865.png,3,Residential,0.8763,0.503781,0.499079,0.536156,0.458501
1865.png,3,Residential,0.8615,0.868808,0.785729,0.262182,0.268742
1888.png,3,Residential,0.9074,0.513041,0.509823,0.470589,0.352019
1888.png,3,Residential,0.5616,0.927285,0.40354,0.14543,0.289441
1910.png,3,Residential,0.8585,0.516712,0.502801,0.417037,0.323027
1910.png,3,Residential,0.7015,0.89897,0.28659,0.201693,0.329958
1910.png,3,Residential,0.1723,0.097931,0.364183,0.195862,0.353681
1910.png,3,Residential,0.1291,0.102877,0.441559,0.203767,0.496472
1919.png,3,Residential,0.929,0.485599,0.485757,0.505616,0.355951
1919.png,3,Residential,0.8092,0.902034,0.557032,0.194511,0.415523
1919.png,3,Residential,0.5694,0.032871,0.530702,0.065743,0.638255
194.png,3,Residential,0.937,0.470702,0.487951,0.454907,0.339723
1943.png,3,Residential,0.8883,0.468029,0.490684,0.304375,0.381911
1943.png,3,Residential,0.8808,0.481873,0.903626,0.368476,0.192748
1951.png,3,Residential,0.8735,0.834353,0.796762,0.239179,0.270162
1951.png,3,Residential,0.742,0.517006,0.463006,0.556471,0.533248
1951.png,3,Residential,0.2957,0.035426,0.329354,0.070851,0.391042
1951.png,3,Residential,0.115,0.026921,0.316142,0.053778,0.346844
1951.png,0,Apartment,0.1097,0.224571,0.801944,0.44864,0.396112
2005.png,3,Residential,0.8962,0.477272,0.463243,0.394054,0.310861
2005.png,3,Residential,0.7573,0.871964,0.400007,0.254885,0.463011
2008.png,3,Residential,0.9004,0.465893,0.490299,0.408267,0.456065
2008.png,3,Residential,0.8062,0.593466,0.054692,0.390023,0.109383
2008.png,3,Residential,0.2591,0.550379,0.955688,0.481287,0.088624
2017.png,3,Residential,0.9138,0.466933,0.479372,0.415091,0.32544
2017.png,3,Residential,0.8851,0.875607,0.741352,0.248317,0.468499
2017.png,3,Residential,0.854,0.059307,0.450774,0.117962,0.321306
2027.png,3,Residential,0.9175,0.464546,0.492835,0.455936,0.338779
2027.png,3,Residential,0.8789,0.887687,0.51218,0.223783,0.318736
2027.png,3,Residential,0.8274,0.068003,0.510005,0.135353,0.357241
2047.png,3,Residential,0.8957,0.602774,0.728343,0.756807,0.543315
2048.png,3,Residential,0.911,0.486289,0.470048,0.495477,0.506594
2048.png,3,Residential,0.7604,0.566627,0.900949,0.395912,0.198072
2056.png,3,Residential,0.9238,0.459364,0.488928,0.426851,0.345307
2056.png,3,Residential,0.7314,0.924112,0.521984,0.151777,0.349932
2056.png,3,Residential,0.4172,0.926311,0.392651,0.147378,0.607825
2094.png,3,Residential,0.9155,0.456977,0.487244,0.430183,0.466697
2094.png,3,Residential,0.8068,0.392666,0.080887,0.540922,0.159281
2094.png,3,Residential,0.6307,0.518492,0.927613,0.387686,0.144535
2094.png,3,Residential,0.1598,0.933235,0.818009,0.133531,0.251623
2135.png,1,Church,0.6733,0.584734,0.701537,0.780278,0.591357
2135.png,0,Apartment,0.6319,0.595047,0.713172,0.747216,0.560821
2135.png,3,Residential,0.5121,0.248017,0.142946,0.375964,0.285
2170.png,3,Residential,0.6797,0.473333,0.50192,0.345536,0.418042
2170.png,3,Residential,0.5013,0.865684,0.070979,0.267243,0.141959
2170.png,0,Apartment,0.2687,0.238178,0.827667,0.476356,0.340639
2170.png,0,Apartment,0.1473,0.14321,0.804111,0.28642,0.387616
2187.png,0,Apartment,0.8522,0.487592,0.492621,0.616256,0.581493
2187.png,3,Residential,0.5295,0.938682,0.565396,0.122636,0.35467
2226.png,3,Residential,0.7885,0.741976,0.832137,0.314797,0.317549
225.png,3,Residential,0.8067,0.431973,0.927619,0.297696,0.140676
225.png,3,Residential,0.3666,0.455765,0.454298,0.40781,0.445192
225.png,3,Residential,0.114,0.035846,0.557376,0.071453,0.456551
2273.png,3,Residential,0.668,0.463251,0.475589,0.492906,0.479476
2273.png,2,Commercial,0.3976,0.750761,0.571496,0.49694,0.857007
2273.png,2,Commercial,0.3707,0.888392,0.576409,0.223217,0.847182
2273.png,2,Commercial,0.1938,0.6597,0.592412,0.6806,0.812879
2312.png,3,Residential,0.8961,0.468095,0.499488,0.382303,0.499918
2312.png,3,Residential,0.7249,0.276864,0.95376,0.33398,0.092481
2312.png,3,Residential,0.6291,0.295529,0.089528,0.394432,0.179057
2333.png,3,Residential,0.8869,0.474879,0.479846,0.352916,0.469591
2333.png,3,Residential,0.6263,0.519845,0.075221,0.289935,0.150442
2333.png,3,Residential,0.5794,0.46949,0.958119,0.426178,0.083586
2333.png,3,Residential,0.2491,0.54538,0.961187,0.596499,0.077607
2364.png,3,Residential,0.9132,0.473157,0.522839,0.496618,0.40174
2364.png,3,Residential,0.8355,0.925156,0.5234,0.148774,0.337366
243.png,3,Residential,0.2182,0.939062,0.244174,0.121876,0.157799
243.png,1,Church,0.102,0.570819,0.684101,0.764069,0.37603
2515.png,3,Residential,0.913,0.491274,0.500351,0.366852,0.436596
2515.png,3,Residential,0.7134,0.575835,0.898387,0.541793,0.202282
2564.png,3,Residential,0.8934,0.4807,0.469943,0.503142,0.361799
2564.png,3,Residential,0.621,0.057906,0.477689,0.115354,0.338248
263.png,3,Residential,0.7035,0.465582,0.484586,0.375916,0.347304
263.png,3,Residential,0.491,0.087412,0.96417,0.172685,0.071661
263.png,3,Residential,0.2059,0.119761,0.966534,0.239523,0.066931
2644.png,3,Residential,0.9013,0.473594,0.485628,0.390545,0.455934
2644.png,3,Residential,0.6768,0.932885,0.634312,0.13423,0.285124
2644.png,3,Residential,0.1265,0.391945,0.063539,0.43377,0.127078
269.png,3,Residential,0.8915,0.453329,0.489432,0.371411,0.463427
269.png,3,Residential,0.6653,0.554747,0.89772,0.3182,0.202967
269.png,3,Residential,0.5575,0.391987,0.071092,0.394122,0.142184
2770.png,3,Residential,0.8016,0.574276,0.44563,0.271348,0.2851
2770.png,3,Residential,0.6882,0.53162,0.924506,0.280836,0.14909
2770.png,3,Residential,0.3048,0.294683,0.133577,0.353261,0.258667
2770.png,3,Residential,0.2868,0.060137,0.931353,0.120274,0.133648
301.png,3,Residential,0.9031,0.464951,0.486828,0.439994,0.396029
301.png,3,Residential,0.4618,0.871522,0.529667,0.253449,0.41366
301.png,3,Residential,0.1069,0.87381,0.473107,0.252103,0.291549
303.png,3,Residential,0.9092,0.479269,0.494616,0.420338,0.381509
303.png,3,Residential,0.8488,0.884012,0.565992,0.231731,0.334419
320.png,3,Residential,0.8315,0.493113,0.128327,0.323076,0.256654
320.png,3,Residential,0.6119,0.463458,0.496033,0.358467,0.424135
323.png,3,Residential,0.9087,0.481262,0.491136,0.467126,0.323275
323.png,3,Residential,0.7414,0.043379,0.490653,0.086418,0.317984
378.png,3,Residential,0.9251,0.492017,0.478588,0.385707,0.393712
378.png,3,Residential,0.8231,0.465739,0.876876,0.38518,0.245481
378.png,3,Residential,0.5579,0.511586,0.112564,0.292299,0.225129
409.png,3,Residential,0.9081,0.457776,0.491658,0.398708,0.407439
409.png,3,Residential,0.7354,0.446836,0.937071,0.355069,0.125323
47.png,3,Residential,0.8867,0.469006,0.5041,0.452349,0.338529
47.png,3,Residential,0.6181,0.927728,0.487814,0.144544,0.308395
47.png,3,Residential,0.1411,0.929009,0.355106,0.139328,0.656835
472.png,3,Residential,0.8764,0.483238,0.489831,0.42509,0.500132
472.png,3,Residential,0.7436,0.407958,0.074664,0.325921,0.148893
472.png,3,Residential,0.6393,0.414093,0.936669,0.416071,0.126322
476.png,3,Residential,0.8602,0.10369,0.371913,0.206792,0.29495
476.png,3,Residential,0.809,0.463588,0.460046,0.436576,0.422628
476.png,3,Residential,0.7294,0.877471,0.204973,0.245057,0.395547
479.png,0,Apartment,0.7864,0.817794,0.913911,0.361171,0.172178
479.png,3,Residential,0.6356,0.470452,0.48866,0.420885,0.467216
479.png,2,Commercial,0.1491,0.469248,0.483016,0.427739,0.471412
574.png,3,Residential,0.9003,0.849514,0.251443,0.299277,0.49458
574.png,3,Residential,0.8661,0.396272,0.318858,0.457069,0.63096
582.png,3,Residential,0.8954,0.459327,0.496317,0.328009,0.449332
582.png,3,Residential,0.8854,0.449674,0.902422,0.366899,0.195156
582.png,3,Residential,0.8401,0.36628,0.098163,0.549411,0.195786
603.png,3,Residential,0.8624,0.494659,0.473404,0.436388,0.439745
603.png,3,Residential,0.7201,0.620116,0.947958,0.351732,0.097434
603.png,3,Residential,0.3577,0.965352,0.393315,0.069296,0.311952
603.png,3,Residential,0.2763,0.958325,0.419061,0.08335,0.372729
621.png,3,Residential,0.9177,0.496983,0.475961,0.334913,0.430107
621.png,3,Residential,0.4774,0.27547,0.911369,0.541377,0.177261
621.png,3,Residential,0.1769,0.064315,0.452816,0.128631,0.622264
621.png,3,Residential,0.1068,0.396754,0.068412,0.454879,0.136823
63.png,3,Residential,0.9046,0.451122,0.479047,0.405136,0.467982
63.png,3,Residential,0.7583,0.453662,0.097379,0.453146,0.194433
647.png,3,Residential,0.9036,0.49453,0.47138,0.499304,0.377123
647.png,3,Residential,0.7488,0.613077,0.109628,0.25075,0.212498
647.png,3,Residential,0.1849,0.026701,0.158744,0.053402,0.312567
648.png,3,Residential,0.913,0.500869,0.497905,0.579213,0.465975
673.png,3,Residential,0.8932,0.494211,0.509129,0.431913,0.425786
673.png,3,Residential,0.8317,0.547759,0.886615,0.282678,0.22677
673.png,3,Residential,0.723,0.058868,0.482974,0.117737,0.414624
69.png,3,Residential,0.907,0.457475,0.508224,0.419974,0.289738
69.png,3,Residential,0.8567,0.899478,0.448704,0.201044,0.363971
69.png,3,Residential,0.8334,0.081594,0.438624,0.162923,0.379891
705.png,3,Residential,0.9042,0.673615,0.858021,0.241479,0.281071
705.png,3,Residential,0.8923,0.494033,0.481523,0.51006,0.346252
705.png,3,Residential,0.8517,0.903083,0.592961,0.193834,0.33734
705.png,3,Residential,0.6098,0.036439,0.624783,0.072877,0.563687
71.png,3,Residential,0.681,0.460079,0.524208,0.247344,0.284861
71.png,3,Residential,0.581,0.449858,0.878807,0.307622,0.242386
71.png,3,Residential,0.5214,0.495701,0.086137,0.371556,0.171778
71.png,3,Residential,0.1524,0.477261,0.111228,0.323797,0.221446
734.png,3,Residential,0.9121,0.49559,0.489468,0.450984,0.42052
734.png,3,Residential,0.7869,0.885644,0.610788,0.228712,0.360488
734.png,3,Residential,0.732,0.046627,0.524445,0.093254,0.489176
76.png,3,Residential,0.8293,0.799447,0.835122,0.399331,0.328863
76.png,3,Residential,0.7202,0.89503,0.121434,0.201955,0.242868
76.png,3,Residential,0.414,0.190456,0.650169,0.362636,0.699663
76.png,2,Commercial,0.2682,0.300494,0.645138,0.581423,0.709725
801.png,3,Residential,0.8542,0.480869,0.444825,0.523795,0.404364
801.png,3,Residential,0.5794,0.028976,0.641279,0.056679,0.48855
801.png,3,Residential,0.4506,0.967532,0.525459,0.064936,0.432747
801.png,3,Residential,0.1325,0.9771,0.527193,0.04559,0.452946
845.png,3,Residential,0.9381,0.471951,0.496117,0.497824,0.506411
845.png,3,Residential,0.9104,0.884212,0.543067,0.231575,0.455578
845.png,3,Residential,0.8401,0.085262,0.531724,0.170524,0.528183
855.png,3,Residential,0.8884,0.427133,0.461066,0.352419,0.559474
855.png,3,Residential,0.8625,0.277135,0.899235,0.37989,0.201531
915.png,3,Residential,0.9004,0.45873,0.480126,0.440111,0.433078
915.png,3,Residential,0.8018,0.898987,0.469187,0.202026,0.337791
915.png,3,Residential,0.7681,0.056949,0.510394,0.113899,0.378539
936.png,3,Residential,0.9177,0.313566,0.888366,0.526932,0.222695
936.png,3,Residential,0.6373,0.417633,0.092519,0.495263,0.184097
936.png,3,Residential,0.2897,0.504219,0.080963,0.645041,0.160805
947.png,3,Residential,0.9059,0.48927,0.491465,0.439623,0.443922
947.png,3,Residential,0.8742,0.100557,0.74607,0.196832,0.271627
947.png,3,Residential,0.6437,0.444114,0.066878,0.334308,0.133459
947.png,3,Residential,0.2085,0.366133,0.069548,0.491814,0.138306
951.png,3,Residential,0.9104,0.460296,0.487385,0.40332,0.451783
951.png,3,Residential,0.7535,0.484066,0.927784,0.387585,0.144326
963.png,3,Residential,0.9148,0.438006,0.45987,0.458872,0.405235
963.png,3,Residential,0.9139,0.866143,0.389688,0.267204,0.449138
963.png,3,Residential,0.4217,0.058192,0.485519,0.116383,0.452998
978.png,3,Residential,0.8935,0.459714,0.498048,0.38546,0.435379
978.png,3,Residential,0.5835,0.58836,0.104356,0.270394,0.208039
981.png,3,Residential,0.7908,0.733509,0.093625,0.496529,0.187249
981.png,3,Residential,0.2406,0.451208,0.46648,0.448698,0.503729
