epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,2120.65,2.02229,1.82992,2.38154,0.52636,0.29594,0.26665,0.12095,2.06741,1.71087,2.44724,0.000638047,0.000638047,0.000638047
45,2169.39,1.9761,1.82587,2.32758,0.51587,0.28485,0.28425,0.1271,2.09982,1.69243,2.48138,0.000627048,0.000627048,0.000627048
46,2219.35,1.97108,1.73845,2.26858,0.61027,0.29668,0.31512,0.14364,1.98785,1.65958,2.43079,0.000616049,0.000616049,0.000616049
47,2266.86,1.99582,1.8197,2.31676,0.65288,0.33697,0.326,0.151,1.91015,1.75655,2.37318,0.000605051,0.000605051,0.000605051
48,2314.44,2.00368,1.75273,2.32239,0.63484,0.30193,0.32642,0.1591,1.87275,1.67982,2.31666,0.000594052,0.000594052,0.000594052
49,2363.86,2.00405,1.7927,2.27336,0.61465,0.33115,0.32458,0.1634,1.89761,1.62588,2.32454,0.000583053,0.000583053,0.000583053
50,2411.64,1.96353,1.76563,2.21945,0.63502,0.32611,0.34227,0.16422,1.8785,1.59261,2.31898,0.000572054,0.000572054,0.000572054
51,2461.25,1.96498,1.69381,2.23944,0.6518,0.31906,0.35404,0.16761,1.89098,1.6096,2.32758,0.000561055,0.000561055,0.000561055
52,2509.51,1.96848,1.79539,2.28294,0.53264,0.34334,0.31752,0.1507,1.86897,1.60139,2.30379,0.000550056,0.000550056,0.000550056
53,2558.52,2.00231,1.73983,2.30535,0.52799,0.32721,0.3038,0.14304,1.86532,1.58367,2.27916,0.000539057,0.000539057,0.000539057
54,2607.53,1.98029,1.69228,2.2737,0.57606,0.32448,0.29995,0.14632,1.83637,1.61036,2.23959,0.000528058,0.000528058,0.000528058
55,2667.82,1.92273,1.69906,2.245,0.60769,0.37828,0.32224,0.16367,1.78326,1.54148,2.21735,0.000517059,0.000517059,0.000517059
56,2722.1,1.89332,1.75062,2.23559,0.68854,0.34419,0.37507,0.19641,1.82235,1.54469,2.25697,0.00050606,0.00050606,0.00050606
57,2791.6,1.90402,1.59087,2.18904,0.62269,0.36147,0.35918,0.18622,1.80512,1.56084,2.25341,0.000495062,0.000495062,0.000495062
58,2849.71,1.95093,1.68863,2.21595,0.5869,0.27506,0.32285,0.15813,1.78557,1.5299,2.24637,0.000484063,0.000484063,0.000484063
59,3008.31,1.88825,1.6901,2.14321,0.5388,0.29679,0.3133,0.14746,1.78953,1.57494,2.20825,0.000473064,0.000473064,0.000473064
60,3791.38,1.86817,1.62204,2.15707,0.55527,0.34648,0.3353,0.1609,1.79743,1.56678,2.20797,0.000462065,0.000462065,0.000462065
61,3842.33,1.89776,1.65396,2.18611,0.59377,0.37179,0.33111,0.15485,1.83227,1.58832,2.25049,0.000451066,0.000451066,0.000451066
62,3891.23,1.90462,1.58257,2.19664,0.54945,0.41701,0.3622,0.17133,1.80387,1.55782,2.21517,0.000440067,0.000440067,0.000440067
63,4408.7,1.90758,1.67093,2.2165,0.59965,0.35033,0.38781,0.18695,1.80167,1.49498,2.18861,0.000429068,0.000429068,0.000429068
64,4456.57,1.88129,1.65044,2.17778,0.66684,0.42748,0.40925,0.20566,1.81747,1.46759,2.20083,0.000418069,0.000418069,0.000418069
65,4504.31,1.86095,1.62852,2.15839,0.74396,0.36666,0.40295,0.18981,1.83041,1.47856,2.21783,0.00040707,0.00040707,0.00040707
66,4629.53,1.88704,1.567,2.1087,0.56301,0.3653,0.35233,0.16764,1.80116,1.52192,2.22146,0.000396071,0.000396071,0.000396071
67,4678.78,1.89075,1.63033,2.15914,0.56283,0.35233,0.35706,0.17647,1.75798,1.52662,2.19792,0.000385073,0.000385073,0.000385073
68,4727.47,1.80928,1.56181,2.0881,0.69984,0.35338,0.3906,0.19591,1.76119,1.51858,2.18041,0.000374074,0.000374074,0.000374074
69,4826.43,1.83513,1.63498,2.17035,0.71476,0.35091,0.38726,0.19816,1.75616,1.49768,2.1636,0.000363075,0.000363075,0.000363075
70,5169.55,1.83062,1.58383,2.12762,0.65915,0.37187,0.39401,0.20635,1.72769,1.44639,2.1272,0.000352076,0.000352076,0.000352076
71,5219,1.90702,1.66581,2.17748,0.65221,0.34188,0.39134,0.19153,1.72903,1.43193,2.15036,0.000341077,0.000341077,0.000341077
72,5794.79,1.79286,1.53346,2.07539,0.65559,0.38857,0.38291,0.19221,1.70658,1.44656,2.13367,0.000330078,0.000330078,0.000330078
73,5842.75,1.80335,1.4844,2.06408,0.62962,0.35941,0.37067,0.18773,1.71008,1.45711,2.11918,0.000319079,0.000319079,0.000319079
