epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
178,277.679,1.08454,0.94273,1.55218,0.58872,0.92668,0.9046,0.74925,0.86728,0.59673,1.43119,0.000137597,0.000137597,0.000137597
179,279.191,1.10446,0.91598,1.54654,0.59067,0.99646,0.93345,0.78035,0.84864,0.58556,1.42083,0.000132098,0.000132098,0.000132098
180,280.723,1.11366,0.90689,1.5489,0.54598,0.9298,0.90404,0.75169,0.84062,0.58806,1.40619,0.000126598,0.000126598,0.000126598
181,282.261,1.08442,0.90723,1.53362,0.59733,0.92546,0.91794,0.76174,0.84444,0.60061,1.40972,0.000121099,0.000121099,0.000121099
182,283.887,1.10033,0.9168,1.5393,0.59996,0.92929,0.90233,0.75026,0.84756,0.5951,1.41616,0.0001156,0.0001156,0.0001156
183,285.487,1.09133,0.9166,1.54633,0.56878,0.92929,0.90912,0.75973,0.84176,0.58214,1.42083,0.0001101,0.0001101,0.0001101
184,287.035,1.0496,0.90943,1.529,0.58868,0.92929,0.91916,0.7595,0.83399,0.57028,1.40449,0.000104601,0.000104601,0.000104601
185,288.541,1.09162,0.91323,1.55632,0.62619,0.95952,0.91761,0.75683,0.83899,0.56969,1.41054,9.91012e-05,9.91012e-05,9.91012e-05
186,290.107,1.11623,0.92877,1.57026,0.63751,0.97135,0.91678,0.766,0.84498,0.57974,1.4189,9.36017e-05,9.36017e-05,9.36017e-05
187,291.64,1.09876,0.90959,1.53964,0.60062,0.96781,0.91609,0.76707,0.84652,0.5853,1.41487,8.81023e-05,8.81023e-05,8.81023e-05
188,293.177,1.07783,0.89976,1.52937,0.55979,0.86313,0.89427,0.77266,0.81863,0.57352,1.4004,8.26028e-05,8.26028e-05,8.26028e-05
189,294.762,1.08893,0.91881,1.55751,0.51898,0.86313,0.90214,0.77397,0.81632,0.57483,1.39312,7.71034e-05,7.71034e-05,7.71034e-05
190,296.242,1.08352,0.89599,1.52285,0.55349,0.9298,0.89917,0.77418,0.8262,0.58192,1.39378,7.1604e-05,7.1604e-05,7.1604e-05
191,299.177,1.05575,0.90369,1.5187,0.57956,0.93163,0.92283,0.77189,0.85363,0.58809,1.39757,6.61045e-05,6.61045e-05,6.61045e-05
192,300.698,1.01701,0.79342,1.47181,0.6195,0.92828,0.90307,0.75153,0.86114,0.60864,1.40558,6.06051e-05,6.06051e-05,6.06051e-05
193,302.189,1.01048,0.77749,1.4845,0.61953,0.97936,0.92603,0.77342,0.83957,0.58436,1.39714,5.51056e-05,5.51056e-05,5.51056e-05
194,303.742,0.96655,0.74835,1.45272,0.8402,0.71258,0.92123,0.76676,0.83552,0.58313,1.389,4.96062e-05,4.96062e-05,4.96062e-05
195,305.397,0.99808,0.73932,1.44849,0.57704,0.92929,0.91582,0.78689,0.82857,0.57571,1.39713,4.41067e-05,4.41067e-05,4.41067e-05
196,306.922,0.97806,0.72954,1.47762,0.56819,0.92929,0.90805,0.78138,0.81936,0.5675,1.39035,3.86073e-05,3.86073e-05,3.86073e-05
197,308.466,0.95852,0.71102,1.43317,0.56222,0.92929,0.91291,0.78406,0.81393,0.56447,1.3808,3.31078e-05,3.31078e-05,3.31078e-05
198,309.993,0.97461,0.72358,1.44263,0.56393,0.92929,0.91013,0.76367,0.81139,0.56246,1.38068,2.76084e-05,2.76084e-05,2.76084e-05
199,311.611,0.96051,0.72505,1.43502,0.56554,0.92929,0.91921,0.79301,0.80809,0.55634,1.37369,2.21089e-05,2.21089e-05,2.21089e-05
200,313.161,0.95126,0.73681,1.44235,0.56859,0.92929,0.93309,0.8022,0.80255,0.55183,1.36895,1.66095e-05,1.66095e-05,1.66095e-05
