Source_File,Class_ID,Class_Name,Confidence,Normalized_X_Center,Normalized_Y_Center,Normalized_Width,Normalized_Height
1048.png,3,Residential,0.8546,0.501481,0.480712,0.492563,0.420802
1049.png,3,Residential,0.9479,0.475731,0.514647,0.528291,0.457728
1049.png,3,Residential,0.6766,0.896551,0.542492,0.204536,0.375543
10493.png,3,Residential,0.9371,0.837527,0.713484,0.315353,0.27082
10493.png,3,Residential,0.5585,0.339167,0.505423,0.535355,0.514551
10517.png,3,Residential,0.8057,0.478982,0.65115,0.352096,0.661668
10522.png,3,Residential,0.79,0.503885,0.524681,0.496232,0.315574
10524.png,3,Residential,0.8535,0.491395,0.5203,0.540654,0.469239
10524.png,3,Residential,0.6649,0.077965,0.879175,0.155615,0.240434
10524.png,3,Residential,0.5358,0.649067,0.076306,0.271183,0.152612
10536.png,2,Commercial,0.7408,0.477776,0.481951,0.4708,0.367535
10540.png,3,Residential,0.8679,0.489569,0.517753,0.347807,0.407824
10540.png,3,Residential,0.8643,0.853795,0.527756,0.292409,0.403971
10540.png,3,Residential,0.8054,0.141686,0.538143,0.283372,0.484974
10540.png,3,Residential,0.5009,0.494663,0.928188,0.322065,0.143624
10566.png,3,Residential,0.7122,0.50279,0.520015,0.389718,0.420373
10566.png,3,Residential,0.5644,0.079106,0.496036,0.158213,0.454171
10570.png,3,Residential,0.888,0.495273,0.454295,0.443582,0.400268
10570.png,3,Residential,0.7583,0.904784,0.4764,0.189932,0.433831
10574.png,3,Residential,0.8006,0.492096,0.510967,0.386632,0.329514
10584.png,3,Residential,0.8242,0.881326,0.489325,0.237347,0.448936
10616.png,3,Residential,0.9251,0.482381,0.51141,0.491329,0.326848
10636.png,3,Residential,0.7934,0.5237,0.384357,0.620203,0.768714
10648.png,3,Residential,0.8602,0.499253,0.141328,0.487673,0.282656
10662.png,3,Residential,0.6617,0.454225,0.574456,0.357993,0.41357
10694.png,2,Commercial,0.8771,0.498435,0.537564,0.435099,0.336386
10711.png,3,Residential,0.8556,0.503909,0.530544,0.355352,0.308519
10711.png,3,Residential,0.6438,0.393813,0.914591,0.399227,0.170818
10715.png,3,Residential,0.8586,0.490441,0.499749,0.419238,0.385348
10715.png,3,Residential,0.8272,0.89147,0.530888,0.217059,0.312167
10715.png,3,Residential,0.7898,0.113062,0.495722,0.226125,0.331912
10726.png,3,Residential,0.9145,0.484834,0.509355,0.452466,0.387511
10726.png,3,Residential,0.8652,0.102565,0.476788,0.205131,0.454399
10726.png,3,Residential,0.5006,0.957736,0.682638,0.084528,0.297156
10759.png,3,Residential,0.5944,0.883156,0.150102,0.233526,0.290649
10759.png,3,Residential,0.5439,0.892249,0.924133,0.212444,0.151735
10763.png,3,Residential,0.8573,0.495686,0.514089,0.426549,0.478185
10763.png,2,Commercial,0.7015,0.422482,0.924394,0.354243,0.148265
10763.png,3,Residential,0.675,0.955717,0.907515,0.088567,0.18497
10763.png,3,Residential,0.5845,0.545295,0.09524,0.435737,0.188323
10777.png,3,Residential,0.8483,0.479629,0.597383,0.416869,0.409952
10777.png,3,Residential,0.778,0.103014,0.503985,0.20311,0.541042
10777.png,3,Residential,0.7705,0.864781,0.567799,0.270438,0.396526
10784.png,3,Residential,0.8894,0.118982,0.524188,0.237964,0.404483
10784.png,3,Residential,0.8421,0.478335,0.567228,0.376319,0.328715
10784.png,3,Residential,0.7577,0.87675,0.487983,0.2465,0.325116
10798.png,3,Residential,0.921,0.547105,0.582442,0.43778,0.496238
10798.png,3,Residential,0.8536,0.096687,0.298218,0.188631,0.450863
10803.png,3,Residential,0.6347,0.505735,0.52306,0.358748,0.372734
10809.png,3,Residential,0.9585,0.515468,0.501128,0.583071,0.529249
10809.png,3,Residential,0.5643,0.682003,0.08715,0.259935,0.174301
10825.png,3,Residential,0.8355,0.116792,0.941342,0.230845,0.115718
10825.png,3,Residential,0.6287,0.458296,0.534744,0.381775,0.396152
10825.png,3,Residential,0.5987,0.482079,0.93294,0.451874,0.13412
10828.png,0,Apartment,0.9051,0.50344,0.49126,0.717738,0.454715
10828.png,3,Residential,0.6532,0.051372,0.728444,0.102743,0.537579
10828.png,0,Apartment,0.6324,0.502059,0.090809,0.681741,0.165503
10880.png,3,Residential,0.8533,0.14374,0.427367,0.287479,0.360868
10880.png,3,Residential,0.8073,0.483979,0.422629,0.29117,0.336318
10880.png,3,Residential,0.7925,0.917651,0.397272,0.164697,0.378042
10881.png,3,Residential,0.8519,0.112741,0.493233,0.222458,0.500958
10881.png,3,Residential,0.7247,0.865732,0.503621,0.268535,0.388833
10881.png,3,Residential,0.5618,0.472853,0.520367,0.388183,0.348198
10889.png,3,Residential,0.8534,0.496632,0.495199,0.445579,0.285863
10889.png,3,Residential,0.7017,0.451385,0.880747,0.257987,0.238507
10889.png,3,Residential,0.6721,0.56428,0.859061,0.496379,0.281878
10902.png,3,Residential,0.9343,0.500243,0.523952,0.578304,0.395411
10902.png,3,Residential,0.8922,0.905103,0.526344,0.188127,0.410797
10903.png,3,Residential,0.6863,0.6683,0.782779,0.306787,0.383386
10903.png,3,Residential,0.5834,0.536351,0.493685,0.494423,0.358425
10903.png,3,Residential,0.5831,0.438805,0.142009,0.344944,0.278299
1091.png,0,Apartment,0.8625,0.491267,0.312709,0.501675,0.625418
10911.png,3,Residential,0.8079,0.803194,0.194073,0.393612,0.387184
10911.png,3,Residential,0.7547,0.12295,0.75357,0.2459,0.482049
10920.png,3,Residential,0.8295,0.447555,0.497908,0.351687,0.316067
10920.png,3,Residential,0.8184,0.330243,0.859515,0.586556,0.280969
10920.png,3,Residential,0.5348,0.341748,0.124108,0.585549,0.248217
10939.png,3,Residential,0.8776,0.45136,0.521908,0.345264,0.388705
10939.png,3,Residential,0.7108,0.897397,0.258029,0.198353,0.254916
10943.png,3,Residential,0.8487,0.882384,0.366727,0.235007,0.3853
10947.png,3,Residential,0.8897,0.461097,0.50866,0.445587,0.370464
10947.png,3,Residential,0.6112,0.699826,0.859687,0.303418,0.252199
10968.png,3,Residential,0.8736,0.117471,0.574308,0.234941,0.438075
10968.png,3,Residential,0.8577,0.875533,0.520325,0.248934,0.290422
10968.png,3,Residential,0.7615,0.498098,0.58067,0.369565,0.447122
10968.png,3,Residential,0.7348,0.49844,0.508619,0.384441,0.306157
10997.png,3,Residential,0.8102,0.130631,0.497694,0.260819,0.414109
10997.png,3,Residential,0.6998,0.699851,0.221775,0.301089,0.421143
10997.png,3,Residential,0.6354,0.519962,0.505421,0.443355,0.407276
110.png,3,Residential,0.9732,0.460242,0.522591,0.535291,0.510938
110.png,3,Residential,0.8894,0.802031,0.108842,0.370845,0.217684
110.png,3,Residential,0.7619,0.180779,0.079526,0.361558,0.159051
110.png,3,Residential,0.6045,0.097936,0.364262,0.195872,0.403078
11046.png,3,Residential,0.9187,0.478194,0.506687,0.547744,0.363684
11049.png,3,Residential,0.9025,0.475466,0.504263,0.37222,0.495247
11049.png,3,Residential,0.8597,0.877056,0.462657,0.243332,0.419944
11049.png,3,Residential,0.7962,0.093687,0.402598,0.187375,0.324109
11055.png,3,Residential,0.8159,0.502035,0.122128,0.456846,0.243233
11055.png,3,Residential,0.7777,0.494608,0.470019,0.448174,0.391455
11059.png,3,Residential,0.9346,0.459711,0.521971,0.567816,0.450699
1106.png,3,Residential,0.8931,0.476345,0.449787,0.45613,0.233008
1106.png,3,Residential,0.8121,0.376508,0.848333,0.598618,0.293792
11076.png,3,Residential,0.8037,0.47226,0.546161,0.368955,0.350508
11082.png,0,Apartment,0.8501,0.465099,0.837075,0.506595,0.325849
11082.png,3,Residential,0.632,0.33515,0.513329,0.219634,0.269554
11099.png,3,Residential,0.939,0.465495,0.532661,0.473822,0.515395
11120.png,3,Residential,0.8978,0.67406,0.501398,0.328737,0.502662
11126.png,3,Residential,0.882,0.140662,0.784731,0.281324,0.374423
11126.png,3,Residential,0.73,0.052003,0.250807,0.104006,0.419458
11126.png,3,Residential,0.5913,0.505433,0.513894,0.453825,0.427722
1113.png,3,Residential,0.8705,0.511417,0.54369,0.3968,0.299467
1113.png,3,Residential,0.7965,0.919561,0.372916,0.160878,0.36353
11132.png,3,Residential,0.7059,0.50718,0.637425,0.386671,0.679095
11132.png,3,Residential,0.5305,0.909128,0.506839,0.181745,0.333003
11152.png,3,Residential,0.818,0.894671,0.601765,0.209634,0.370263
11152.png,3,Residential,0.5314,0.133633,0.523565,0.267266,0.438416
11156.png,3,Residential,0.8637,0.469196,0.495212,0.352727,0.40681
11156.png,3,Residential,0.8086,0.90436,0.435699,0.19128,0.482426
11163.png,3,Residential,0.9036,0.494662,0.424123,0.364605,0.59234
11165.png,3,Residential,0.8827,0.444937,0.510863,0.313341,0.458587
11165.png,3,Residential,0.787,0.089969,0.681148,0.179938,0.345433
11173.png,2,Commercial,0.8746,0.655316,0.47723,0.532903,0.794167
11173.png,2,Commercial,0.8444,0.151847,0.25206,0.264069,0.483587
11173.png,2,Commercial,0.817,0.386365,0.13995,0.211182,0.225721
11173.png,2,Commercial,0.7014,0.223214,0.751582,0.296722,0.269388
11175.png,3,Residential,0.8827,0.48838,0.517222,0.411683,0.27187
11178.png,3,Residential,0.6079,0.598626,0.922057,0.35299,0.155388
11179.png,2,Commercial,0.8662,0.410583,0.487877,0.602804,0.632776
11179.png,2,Commercial,0.577,0.529571,0.494414,0.827239,0.654998
1118.png,3,Residential,0.847,0.640715,0.823119,0.647503,0.353763
1118.png,3,Residential,0.6486,0.465066,0.506313,0.496585,0.465356
1118.png,3,Residential,0.5317,0.404394,0.139679,0.428809,0.279358
11198.png,3,Residential,0.636,0.069677,0.479804,0.139355,0.368783
11198.png,3,Residential,0.6088,0.490567,0.419658,0.44596,0.55804
11198.png,3,Residential,0.5645,0.899912,0.510287,0.200176,0.33867
11204.png,3,Residential,0.7846,0.457436,0.511381,0.493867,0.370214
11204.png,3,Residential,0.5612,0.077418,0.506379,0.153633,0.359372
11213.png,3,Residential,0.8698,0.486403,0.50954,0.505379,0.210061
11224.png,3,Residential,0.9065,0.488611,0.532717,0.458971,0.40449
11224.png,3,Residential,0.6926,0.074087,0.730308,0.148173,0.273634
11241.png,3,Residential,0.7684,0.840191,0.411693,0.319619,0.658536
11241.png,3,Residential,0.7619,0.459608,0.510599,0.295035,0.38127
11241.png,3,Residential,0.5898,0.053287,0.487656,0.106574,0.339118
1126.png,3,Residential,0.516,0.17095,0.579449,0.3419,0.720464
11299.png,3,Residential,0.8934,0.493039,0.514455,0.411891,0.365705
11299.png,3,Residential,0.86,0.896404,0.60184,0.207193,0.46598
11299.png,3,Residential,0.6967,0.094458,0.504214,0.188916,0.398969
11314.png,3,Residential,0.5578,0.342896,0.184621,0.685792,0.368575
11318.png,3,Residential,0.7857,0.499012,0.503076,0.432874,0.362891
11327.png,3,Residential,0.9344,0.44326,0.858006,0.448263,0.280547
11327.png,3,Residential,0.8636,0.510539,0.1226,0.513637,0.245199
11327.png,3,Residential,0.8135,0.501653,0.53824,0.290555,0.288767
11341.png,2,Commercial,0.9041,0.869643,0.513358,0.247628,0.69567
11341.png,2,Commercial,0.8996,0.473916,0.522058,0.397985,0.71406
11341.png,2,Commercial,0.7137,0.085926,0.503613,0.171853,0.715789
11341.png,2,Commercial,0.6285,0.41157,0.964415,0.368063,0.069112
11343.png,3,Residential,0.8628,0.494263,0.498813,0.539202,0.55375
11343.png,3,Residential,0.8303,0.172675,0.796643,0.345349,0.393108
11345.png,3,Residential,0.8578,0.523585,0.517336,0.428271,0.417363
11345.png,3,Residential,0.8441,0.138796,0.546782,0.277592,0.380944
11345.png,3,Residential,0.8072,0.848272,0.437451,0.297912,0.419811
11356.png,3,Residential,0.8645,0.482318,0.513901,0.500562,0.625964
11356.png,3,Residential,0.6188,0.885613,0.084106,0.228773,0.168212
1136.png,3,Residential,0.9155,0.50996,0.479744,0.384104,0.484768
1136.png,3,Residential,0.5875,0.120735,0.444555,0.24147,0.416251
11399.png,3,Residential,0.9497,0.442516,0.511459,0.459475,0.534135
11402.png,3,Residential,0.6848,0.471231,0.528123,0.31596,0.383582
11403.png,2,Commercial,0.9586,0.489936,0.492949,0.669636,0.654402
11405.png,3,Residential,0.8862,0.482154,0.521775,0.448355,0.333855
11405.png,3,Residential,0.644,0.502186,0.121278,0.38976,0.242556
11410.png,3,Residential,0.851,0.898277,0.281201,0.199513,0.423643
11410.png,3,Residential,0.5839,0.086415,0.305719,0.172831,0.611439
11410.png,3,Residential,0.508,0.363981,0.936273,0.406827,0.126771
11427.png,3,Residential,0.7939,0.924509,0.487553,0.150983,0.514823
11427.png,3,Residential,0.7198,0.479099,0.516914,0.493142,0.341904
11427.png,2,Commercial,0.5148,0.476294,0.517125,0.502407,0.348018
11439.png,3,Residential,0.7673,0.142466,0.505053,0.266194,0.325565
11457.png,3,Residential,0.8703,0.484334,0.509294,0.417099,0.368809
11457.png,3,Residential,0.5167,0.576977,0.95453,0.517919,0.090941
11469.png,3,Residential,0.8357,0.86107,0.744272,0.270378,0.466862
11469.png,3,Residential,0.8227,0.48534,0.528119,0.389867,0.422349
11471.png,3,Residential,0.9527,0.490059,0.514626,0.520086,0.494208
11471.png,3,Residential,0.6662,0.837035,0.233287,0.325931,0.46059
11487.png,3,Residential,0.851,0.488454,0.52095,0.461326,0.296598
11489.png,3,Residential,0.8524,0.289241,0.723666,0.41615,0.411165
11489.png,3,Residential,0.6129,0.646386,0.280906,0.406213,0.489722
11504.png,3,Residential,0.9379,0.49436,0.50998,0.514052,0.419224
11504.png,3,Residential,0.5471,0.503276,0.037557,0.543143,0.075115
11516.png,3,Residential,0.7386,0.463819,0.456512,0.310291,0.444473
11527.png,3,Residential,0.922,0.518845,0.507224,0.453496,0.548039
11527.png,3,Residential,0.8445,0.515112,0.910586,0.434963,0.177942
11527.png,3,Residential,0.603,0.520539,0.096377,0.44576,0.191532
1153.png,2,Commercial,0.7355,0.87028,0.459093,0.250238,0.392752
1153.png,2,Commercial,0.6825,0.479892,0.4577,0.336089,0.395682
11531.png,3,Residential,0.8984,0.456898,0.093061,0.425679,0.185988
11531.png,3,Residential,0.8623,0.458839,0.508801,0.399531,0.571178
11531.png,3,Residential,0.5376,0.491922,0.942981,0.444246,0.114037
11533.png,3,Residential,0.8287,0.406283,0.494234,0.509445,0.581815
11533.png,3,Residential,0.6775,0.58311,0.925039,0.185316,0.1307
11540.png,3,Residential,0.8137,0.132453,0.210175,0.263614,0.420349
11540.png,2,Commercial,0.588,0.263336,0.877003,0.526673,0.245923
1155.png,2,Commercial,0.8164,0.26888,0.547644,0.241201,0.3012
11555.png,3,Residential,0.7677,0.890957,0.393438,0.218086,0.786877
11562.png,3,Residential,0.8538,0.118919,0.529921,0.237833,0.351406
11562.png,3,Residential,0.7986,0.868343,0.58296,0.263314,0.408517
11562.png,3,Residential,0.7072,0.438635,0.538725,0.360688,0.348456
11568.png,3,Residential,0.898,0.845063,0.659202,0.309873,0.520472
11568.png,3,Residential,0.8488,0.10007,0.568744,0.198688,0.51156
11568.png,3,Residential,0.8012,0.501593,0.53647,0.349967,0.252125
1157.png,3,Residential,0.7588,0.493451,0.546906,0.422843,0.333802
1157.png,3,Residential,0.6783,0.051982,0.916579,0.103963,0.166841
11592.png,3,Residential,0.8206,0.498292,0.521115,0.391731,0.425139
11592.png,3,Residential,0.7593,0.533354,0.925458,0.34897,0.149084
11595.png,3,Residential,0.9594,0.479927,0.537301,0.543221,0.53831
11595.png,3,Residential,0.783,0.13092,0.816702,0.261841,0.366596
11601.png,3,Residential,0.7559,0.087218,0.886856,0.174436,0.220314
11601.png,3,Residential,0.6026,0.43018,0.535456,0.268547,0.356714
1161.png,3,Residential,0.8876,0.706766,0.130526,0.379227,0.261051
1161.png,3,Residential,0.8783,0.510634,0.508973,0.404966,0.462682
1161.png,3,Residential,0.5503,0.119068,0.598908,0.238136,0.530034
11624.png,3,Residential,0.9601,0.446527,0.534866,0.466855,0.556839
11625.png,2,Commercial,0.7985,0.512129,0.513046,0.742541,0.481348
11625.png,2,Commercial,0.5274,0.496909,0.548696,0.815746,0.673156
11626.png,2,Commercial,0.7316,0.451966,0.46517,0.604306,0.479693
11626.png,2,Commercial,0.7179,0.818089,0.795452,0.358452,0.409097
11626.png,2,Commercial,0.5056,0.827528,0.052311,0.344943,0.104622
11646.png,3,Residential,0.8086,0.432201,0.523729,0.472106,0.444996
11654.png,3,Residential,0.696,0.514106,0.380118,0.389304,0.685781
11657.png,3,Residential,0.8441,0.487141,0.453657,0.313212,0.358725
11659.png,3,Residential,0.7464,0.505145,0.52308,0.437467,0.366713
11660.png,3,Residential,0.777,0.534551,0.422477,0.202334,0.339573
11685.png,3,Residential,0.9095,0.502458,0.505052,0.441024,0.521901
11685.png,3,Residential,0.8766,0.490637,0.101752,0.436387,0.201052
11685.png,3,Residential,0.8405,0.509919,0.898948,0.476708,0.200674
11696.png,3,Residential,0.757,0.132889,0.567086,0.265778,0.434198
11696.png,3,Residential,0.6127,0.560403,0.49418,0.347808,0.289807
11718.png,3,Residential,0.8607,0.473277,0.487511,0.337863,0.408646
11718.png,3,Residential,0.8272,0.871067,0.559604,0.253194,0.308685
11718.png,3,Residential,0.8197,0.100258,0.467601,0.196175,0.522385
11727.png,3,Residential,0.8126,0.105796,0.289888,0.211592,0.295657
11727.png,3,Residential,0.8023,0.458884,0.508434,0.341441,0.511082
11737.png,3,Residential,0.8795,0.847824,0.283576,0.304351,0.377106
11737.png,3,Residential,0.837,0.447147,0.554008,0.37192,0.476759
11744.png,3,Residential,0.8653,0.493155,0.514536,0.402946,0.345476
11744.png,3,Residential,0.506,0.878774,0.462175,0.242453,0.349911
11747.png,3,Residential,0.7824,0.157914,0.800556,0.315708,0.396274
11747.png,3,Residential,0.7053,0.567305,0.527034,0.67583,0.548881
11747.png,3,Residential,0.5417,0.63179,0.132785,0.588627,0.265571
11778.png,0,Apartment,0.8502,0.474918,0.483463,0.49619,0.411518
11778.png,0,Apartment,0.83,0.08226,0.60533,0.16413,0.561681
11778.png,3,Residential,0.6365,0.875206,0.540719,0.249589,0.456989
11778.png,3,Residential,0.6221,0.542117,0.875122,0.426024,0.248973
1178.png,2,Commercial,0.8806,0.490228,0.502041,0.454645,0.375629
1178.png,2,Commercial,0.5592,0.938693,0.724026,0.122614,0.551949
11782.png,3,Residential,0.9095,0.502744,0.563002,0.52087,0.278036
11782.png,3,Residential,0.7731,0.843553,0.85289,0.268794,0.29422
11795.png,2,Commercial,0.9638,0.481672,0.379371,0.792195,0.572048
11839.png,3,Residential,0.6291,0.136351,0.191062,0.271835,0.276859
11839.png,3,Residential,0.6257,0.8502,0.16613,0.298571,0.332261
11839.png,3,Residential,0.5728,0.469857,0.475078,0.486781,0.505918
11842.png,3,Residential,0.8424,0.904489,0.49009,0.18577,0.365408
11842.png,3,Residential,0.8268,0.50639,0.509276,0.480433,0.457429
11843.png,3,Residential,0.8552,0.492506,0.54173,0.44101,0.351444
11850.png,0,Apartment,0.8822,0.471317,0.533431,0.615432,0.5693
11876.png,3,Residential,0.612,0.522764,0.401965,0.414059,0.744646
11884.png,3,Residential,0.8972,0.482641,0.513669,0.470481,0.507197
11884.png,3,Residential,0.8393,0.393653,0.906332,0.406838,0.187099
11891.png,3,Residential,0.9062,0.490758,0.504712,0.40523,0.365141
11896.png,3,Residential,0.9095,0.46376,0.50824,0.402285,0.291627
11896.png,3,Residential,0.9029,0.083177,0.604022,0.166354,0.483766
11899.png,3,Residential,0.9081,0.482882,0.456864,0.340452,0.48847
11915.png,0,Apartment,0.6502,0.323148,0.839149,0.643971,0.321701
11915.png,3,Residential,0.5802,0.789088,0.171898,0.421825,0.335836
11925.png,3,Residential,0.8921,0.564747,0.108639,0.410139,0.217277
11925.png,3,Residential,0.8695,0.509462,0.501352,0.512559,0.406723
11930.png,3,Residential,0.8767,0.463616,0.505589,0.406526,0.471179
11935.png,3,Residential,0.8824,0.651982,0.474989,0.308057,0.533307
